Batch,Training Loss
0,448.35667610168457
100,4019.410500526428
200,3654.898052215576
300,4043.253168106079
400,3438.002655029297
500,3444.3890495300293
600,3349.533811569214
700,3292.289945602417
800,3212.321678161621
900,3381.0631999969482
1000,3037.053285598755
1100,3172.924512863159
1200,3303.9947662353516
1300,3347.832815170288
1400,3222.848804473877
1500,3091.151117324829
1600,3001.9088821411133
1700,3051.7366466522217
1800,2902.3339586257935
1900,2851.4799337387085
2000,2848.5408096313477
2100,2980.1941719055176
2200,3056.757110595703
2300,2886.9142169952393
2400,3113.7209434509277
2500,3073.7754440307617
2600,3261.8621940612793
2700,3097.890914916992
2800,2837.1510105133057
2900,2740.5222816467285
3000,2784.469648361206
3100,2901.7183876037598
3200,2650.7725858688354
3300,3186.255048751831
3400,2957.7307415008545
3500,2748.02583694458
3600,2570.4575700759888
3700,2830.484972000122
3800,2899.2235565185547
3900,2899.7259979248047
4000,2800.825545310974
4100,2857.9651279449463
4200,2590.9763526916504
4300,2528.631721496582
4400,2388.9750089645386
4500,2495.792820930481
4600,2577.7619953155518
4700,2467.581079483032
4800,2615.6651191711426
4900,2425.572313308716
5000,2557.374490737915
5100,2589.839557647705
5200,2600.3374919891357
5300,2685.209182739258
5400,2579.5078716278076
5500,2567.285445213318
5600,2548.296817779541
5700,2597.8363246917725
5800,2424.901258468628
5900,2264.1269483566284
6000,2300.061852455139
6100,2385.696349143982
6200,2416.573501586914
6300,2377.8218784332275
6400,2340.9269037246704
6500,2370.853015899658
6600,2651.5106525421143
6700,2406.4136114120483
6800,2432.401041030884
6900,2417.872368812561
7000,2255.753765106201
7100,2392.360716819763
7200,2396.0937757492065
7300,2337.0013885498047
7400,2418.2854385375977
7500,2521.4199142456055
7600,2360.1074619293213
7700,2300.704319000244
7800,2426.7347564697266
7900,2218.1590728759766
8000,2326.51229095459
8100,2228.7511081695557
8200,2243.5614099502563
8300,2517.1720781326294
8400,2168.0599212646484
8500,2160.6525230407715
8600,2378.5077028274536
8700,2269.836435317993
8800,2230.654167175293
8900,2201.4943981170654
9000,2649.0643939971924
9100,2426.0334253311157
9200,2339.7073822021484
9300,2264.584448814392
9400,2239.6467628479004
9500,2608.286316871643
9600,2257.4550380706787
9700,2123.6671562194824
9800,2244.638473510742
9900,2212.658456802368
10000,2159.3127059936523
10100,2039.5465660095215
10200,2186.951919555664
10300,2182.394609451294
10400,2107.3866539001465
10500,2189.523980140686
10600,2056.6104488372803
10700,2016.8493928909302
10800,2180.809829711914
10900,2096.7145290374756
11000,2008.9503927230835
11100,2079.6799125671387
11200,2156.6350498199463
11300,2149.4798107147217
11400,2398.070357322693
11500,2309.9680604934692
11600,2109.3253870010376
11700,2032.899896621704
11800,2003.4416189193726
11900,1975.8687810897827
12000,2014.0048398971558
12100,2111.7051124572754
12200,1947.8138265609741
12300,1994.8299503326416
12400,2107.3247299194336
12500,2025.7515983581543
12600,2094.6598892211914
12700,1917.281506538391
12800,1968.8794384002686
12900,1882.3124227523804
13000,2062.9656381607056
13100,1936.947606086731
13200,1962.9674253463745
13300,2018.08056640625
13400,1958.3890838623047
13500,1976.5176677703857
13600,1935.9830570220947
13700,2122.239375114441
13800,1974.1942625045776
13900,2088.8049449920654
14000,1983.1272249221802
14100,1897.9147367477417
14200,1807.2501878738403
14300,1823.3881645202637
14400,1825.7147207260132
14500,1889.2332172393799
14600,1903.8382186889648
14700,1981.4381494522095
14800,1783.1824235916138
14900,1912.3282222747803
15000,2066.4964418411255
15100,1807.765097618103
15200,1843.896541595459
15300,1836.4718551635742
