Batch 0 Loss:	0.0
Batch 0 Time:	0.12833218971888224 minutes
Batch 100 Loss:	52.51700934767723
Batch 100 Time:	1.6341588934262594 minutes
Batch 200 Loss:	40.67568156123161
Batch 200 Time:	1.6255213459332785 minutes
Batch 300 Loss:	46.001106306910515
Batch 300 Time:	1.6377256711324055 minutes
Batch 400 Loss:	34.04557164013386
Batch 400 Time:	1.6201557318369548 minutes
Batch 500 Loss:	32.67636951804161
Batch 500 Time:	1.6367106199264527 minutes
Batch 600 Loss:	32.47257801145315
Batch 600 Time:	1.6238038063049316 minutes
Batch 700 Loss:	28.496474934741855
Batch 700 Time:	1.6386771043141684 minutes
Batch 800 Loss:	30.57773707807064
Batch 800 Time:	1.6266444126764934 minutes
Batch 900 Loss:	30.914204843342304
Batch 900 Time:	1.6206555445988973 minutes
Batch 1000 Loss:	30.841380413621664
Batch 1000 Time:	1.6289272705713909 minutes
Batch 1100 Loss:	32.29482167586684
Batch 1100 Time:	1.633678682645162 minutes
Batch 1200 Loss:	34.873842261731625
Batch 1200 Time:	1.62545565366745 minutes
Batch 1300 Loss:	31.4527755305171
Batch 1300 Time:	1.6387840469678243 minutes
Batch 1400 Loss:	29.758178804069757
Batch 1400 Time:	1.6379605650901794 minutes
Batch 1500 Loss:	28.778824023902416
Batch 1500 Time:	1.6360207358996073 minutes
Batch 1600 Loss:	31.92784110829234
Batch 1600 Time:	1.6400945464769998 minutes
Batch 1700 Loss:	24.221366358920932
Batch 1700 Time:	1.637526806195577 minutes
Batch 1800 Loss:	30.25735531374812
Batch 1800 Time:	1.6364033897717793 minutes
Batch 1900 Loss:	31.12014276534319
Batch 1900 Time:	1.6298277457555135 minutes
Batch 2000 Loss:	32.35821803472936
Batch 2000 Time:	1.6384255727132162 minutes
Batch 2100 Loss:	30.40962591767311
Batch 2100 Time:	1.638652765750885 minutes
Batch 2200 Loss:	22.96985062584281
Batch 2200 Time:	1.6343239466349284 minutes
Batch 2300 Loss:	26.184201067313552
Batch 2300 Time:	1.6395795265833537 minutes
Batch 2400 Loss:	27.218229769729078
Batch 2400 Time:	1.6372493823369345 minutes
Batch 2500 Loss:	28.48584435880184
Batch 2500 Time:	1.64139430920283 minutes
Batch 2600 Loss:	26.683468341827393
Batch 2600 Time:	1.6208509445190429 minutes
Batch 2700 Loss:	29.107079416513443
Batch 2700 Time:	1.641787620385488 minutes
Batch 2800 Loss:	33.29322726279497
Batch 2800 Time:	1.6214340567588805 minutes
Batch 2900 Loss:	24.43195903673768
Batch 2900 Time:	1.642497682571411 minutes
Batch 3000 Loss:	27.910265542566776
Batch 3000 Time:	1.6219556093215943 minutes
Batch 3100 Loss:	29.637255113571882
Batch 3100 Time:	1.6356679479281107 minutes
Batch 3200 Loss:	28.55206149816513
Batch 3200 Time:	1.624922239780426 minutes
Batch 3300 Loss:	27.847800120711327
Batch 3300 Time:	1.6407200256983439 minutes
Batch 3400 Loss:	28.24829444475472
Batch 3400 Time:	1.6241174578666686 minutes
Batch 3500 Loss:	24.9674010053277
Batch 3500 Time:	1.6354325731595358 minutes
Batch 3600 Loss:	24.703963086009026
Batch 3600 Time:	1.6201763550440471 minutes
Batch 3700 Loss:	28.51831885613501
Batch 3700 Time:	1.6303990721702575 minutes
Batch 3800 Loss:	23.99175177514553
Batch 3800 Time:	1.6349728425343832 minutes
Batch 3900 Loss:	21.67992579564452
Batch 3900 Time:	1.6392462174097697 minutes
Batch 4000 Loss:	21.484247282147408
Batch 4000 Time:	1.6255657474199932 minutes
Batch 4100 Loss:	23.81032207980752
Batch 4100 Time:	1.6274338603019713 minutes
Batch 4200 Loss:	25.054382674396038
Batch 4200 Time:	1.6371712883313496 minutes
Batch 4300 Loss:	28.446123365312815
Batch 4300 Time:	1.641135613123576 minutes
