Batch 0 Loss:	0.0
Batch 0 Time:	0.1842854897181193 minutes
Batch 100 Loss:	47.14322143793106
Batch 100 Time:	3.772710649172465 minutes
Batch 200 Loss:	42.284551698714495
Batch 200 Time:	3.7931989192962647 minutes
Batch 300 Loss:	34.805662870407104
Batch 300 Time:	3.7945961276690165 minutes
Batch 400 Loss:	34.90871087834239
Batch 400 Time:	3.767559905846914 minutes
Batch 500 Loss:	35.3191276229918
Batch 500 Time:	3.8019829312960307 minutes
Batch 600 Loss:	35.868979163467884
Batch 600 Time:	3.6919914881388345 minutes
Batch 700 Loss:	32.09839577972889
Batch 700 Time:	3.6874050974845884 minutes
Batch 800 Loss:	35.120211917907
Batch 800 Time:	3.7174497803052264 minutes
Batch 900 Loss:	24.802298402413726
Batch 900 Time:	3.684211810429891 minutes
Batch 1000 Loss:	30.248534444719553
Batch 1000 Time:	3.705275531609853 minutes
Batch 1100 Loss:	26.493000108748674
Batch 1100 Time:	3.6563455780347187 minutes
Batch 1200 Loss:	27.665580585598946
Batch 1200 Time:	3.690984296798706 minutes
Batch 1300 Loss:	29.168366944417357
Batch 1300 Time:	3.6813886245091756 minutes
Batch 1400 Loss:	25.0500609530136
Batch 1400 Time:	3.6827208320299785 minutes
Batch 1500 Loss:	28.46001437678933
Batch 1500 Time:	3.697311246395111 minutes
Batch 1600 Loss:	27.563039932399988
Batch 1600 Time:	3.7466668844223023 minutes
Batch 1700 Loss:	26.81018518935889
Batch 1700 Time:	3.6906731605529783 minutes
Batch 1800 Loss:	24.746500428766012
Batch 1800 Time:	3.7100365201632184 minutes
Batch 1900 Loss:	26.184214491397142
Batch 1900 Time:	3.7514732241630555 minutes
Batch 2000 Loss:	24.32390488870442
Batch 2000 Time:	3.7319939533869424 minutes
Batch 2100 Loss:	25.45333165023476
Batch 2100 Time:	3.710522413253784 minutes
Batch 2200 Loss:	26.737138014286757
Batch 2200 Time:	3.7381090760231017 minutes
Batch 2300 Loss:	25.304870379157364
Batch 2300 Time:	3.7157156745592754 minutes
Batch 2400 Loss:	26.028692793101072
Batch 2400 Time:	3.763426431020101 minutes
Batch 2500 Loss:	26.120133627206087
Batch 2500 Time:	3.7289391040802 minutes
Batch 2600 Loss:	28.777459535747766
Batch 2600 Time:	3.7243136525154115 minutes
Batch 2700 Loss:	24.02543125487864
Batch 2700 Time:	3.723713044325511 minutes
Batch 2800 Loss:	22.233068145811558
Batch 2800 Time:	3.729417868455251 minutes
Batch 2900 Loss:	27.0298636816442
Batch 2900 Time:	3.7161277453104655 minutes
Batch 3000 Loss:	26.097485149279237
Batch 3000 Time:	3.754835255940755 minutes
Batch 3100 Loss:	25.95489970780909
Batch 3100 Time:	3.6956464131673177 minutes
Batch 3200 Loss:	26.09696939960122
Batch 3200 Time:	3.732931884129842 minutes
Batch 3300 Loss:	26.079268869012594
Batch 3300 Time:	3.7274020036061604 minutes
Batch 3400 Loss:	28.858275521546602
Batch 3400 Time:	3.6991761048634846 minutes
Batch 3500 Loss:	24.63694803416729
Batch 3500 Time:	3.6904204964637755 minutes
Batch 3600 Loss:	23.495199616998434
Batch 3600 Time:	3.684146293004354 minutes
Batch 3700 Loss:	22.770779062062502
Batch 3700 Time:	3.7057696620623273 minutes
Batch 3800 Loss:	25.471820924431086
Batch 3800 Time:	3.731392284234365 minutes
Batch 3900 Loss:	25.29665159806609
Batch 3900 Time:	3.7222753246625264 minutes
Batch 4000 Loss:	29.26059932820499
Batch 4000 Time:	3.724897889296214 minutes
Batch 4100 Loss:	20.755994459614158
Batch 4100 Time:	3.7486286560694375 minutes
Batch 4200 Loss:	27.288503972813487
Batch 4200 Time:	3.699801194667816 minutes
Batch 4300 Loss:	29.09259833395481
Batch 4300 Time:	3.6921201308568317 minutes
Batch 4400 Loss:	23.856431681662798
Batch 4400 Time:	3.703448025385539 minutes
Batch 4500 Loss:	25.06714727077633
Batch 4500 Time:	3.7064585129419965 minutes
Batch 4600 Loss:	24.634638257324696
Batch 4600 Time:	3.704991022745768 minutes
Batch 4700 Loss:	24.329810398630798
Batch 4700 Time:	3.693344775835673 minutes
Batch 4800 Loss:	25.159320883452892
Batch 4800 Time:	3.722787531216939 minutes
Batch 4900 Loss:	21.50745429098606
Batch 4900 Time:	3.7227168798446657 minutes
Batch 5000 Loss:	18.91823106445372
Batch 5000 Time:	3.6921903610229494 minutes
Batch 5100 Loss:	24.868808484636247
Batch 5100 Time:	3.6777954419453938 minutes
Batch 5200 Loss:	27.26484330650419
Batch 5200 Time:	3.666315197944641 minutes
Batch 5300 Loss:	27.555852967314422
Batch 5300 Time:	3.6901338497797647 minutes
Batch 5400 Loss:	24.91981089860201
Batch 5400 Time:	3.682817808787028 minutes
Batch 5500 Loss:	31.2945213355124
Batch 5500 Time:	3.7070103764533995 minutes
Batch 5600 Loss:	24.0329906437546
Batch 5600 Time:	3.705179476737976 minutes
Batch 5700 Loss:	25.827536311000586
Batch 5700 Time:	3.686246871948242 minutes
Batch 5800 Loss:	21.163641426712275
Batch 5800 Time:	3.7103951930999757 minutes
Batch 5900 Loss:	21.605078839696944
Batch 5900 Time:	3.6624069571495057 minutes
