Used Modern Datasets
Initialized Expression Datasets
Initialized Localization Data
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Modern_bioPIXIE_Data_new/Modern_glpx_b_466x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Modern_bioPIXIE_Data_new/Modern_glpx_b_466x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 38.16319704055786
Time for 100 Batches: 0.0157075564066569
100 Batch Cumulative Loss: 37.744281992316246
Time for 100 Batches: 1.5057725071907044
100 Batch Cumulative Loss: 40.50332469434943
Time for 100 Batches: 1.4216373006502787
100 Batch Cumulative Loss: 37.91726776678115
Time for 100 Batches: 1.4473883668581644
100 Batch Cumulative Loss: 42.41026102565229
Time for 100 Batches: 1.4419667879740397
100 Batch Cumulative Loss: 35.433355149812996
Time for 100 Batches: 1.4375433246294658
100 Batch Cumulative Loss: 34.374640877358615
Time for 100 Batches: 1.433722980817159
100 Batch Cumulative Loss: 35.54913233034313
Time for 100 Batches: 1.4294161081314087
100 Batch Cumulative Loss: 37.75503599643707
Time for 100 Batches: 1.4270659685134888
100 Batch Cumulative Loss: 38.957367551513016
Time for 100 Batches: 1.4214727520942687
100 Batch Cumulative Loss: 35.040986039093696
Time for 100 Batches: 1.4289085745811463
100 Batch Cumulative Loss: 35.86747738928534
Time for 100 Batches: 1.4429856499036153
100 Batch Cumulative Loss: 37.950177535291004
Time for 100 Batches: 1.5292266686757405
100 Batch Cumulative Loss: 32.62987180714845
Time for 100 Batches: 1.5087839086850485
100 Batch Cumulative Loss: 34.663099681958556
Time for 100 Batches: 1.4355067372322083
100 Batch Cumulative Loss: 32.375409521278925
Time for 100 Batches: 1.4374725222587585
100 Batch Cumulative Loss: 33.84576732557616
Time for 100 Batches: 1.4296735048294067
100 Batch Cumulative Loss: 60.68735707527958
Time for 100 Batches: 1.4273935397466024
100 Batch Cumulative Loss: 45.51746023878786
Time for 100 Batches: 1.4389783263206481
100 Batch Cumulative Loss: 35.77891021336609
Time for 100 Batches: 1.4443896134694418
100 Batch Cumulative Loss: 36.4356348561123
Time for 100 Batches: 1.443438752492269
100 Batch Cumulative Loss: 33.36081903427839
Time for 100 Batches: 1.4133447766304017
100 Batch Cumulative Loss: 31.762130678649555
Time for 100 Batches: 1.448664093017578
100 Batch Cumulative Loss: 31.702167846786324
Time for 100 Batches: 1.5012349009513855
100 Batch Cumulative Loss: 30.05096986424178
Time for 100 Batches: 1.4726367910703024
100 Batch Cumulative Loss: 31.079897428731783
Time for 100 Batches: 1.472924037774404
100 Batch Cumulative Loss: 33.48970617633313
Time for 100 Batches: 1.445698122183482
100 Batch Cumulative Loss: 28.56150382454507
Time for 100 Batches: 1.4400863210360209
100 Batch Cumulative Loss: 29.150376309946978
Time for 100 Batches: 1.471730355421702
100 Batch Cumulative Loss: 27.853562179137953
Time for 100 Batches: 1.4678919037183127
100 Batch Cumulative Loss: 26.330226575024426
Time for 100 Batches: 1.4750383138656615
100 Batch Cumulative Loss: 26.093162585377286
Time for 100 Batches: 1.4568406343460083
100 Batch Cumulative Loss: 23.70275316104926
Time for 100 Batches: 1.4530794819196065
100 Batch Cumulative Loss: 27.753347521440446
Time for 100 Batches: 1.4780577778816224
100 Batch Cumulative Loss: 22.057042695023483
Time for 100 Batches: 1.464595897992452
100 Batch Cumulative Loss: 23.478188108478207
Time for 100 Batches: 1.457457454999288
100 Batch Cumulative Loss: 23.78349065821385
Time for 100 Batches: 1.4686443567276002
100 Batch Cumulative Loss: 21.407833675533766
Time for 100 Batches: 1.455936865011851
100 Batch Cumulative Loss: 23.79866769304499
Time for 100 Batches: 1.4636586348215739
100 Batch Cumulative Loss: 22.11920680385083
Time for 100 Batches: 1.4461846590042113
100 Batch Cumulative Loss: 23.932759283692576
Time for 100 Batches: 1.4671653350194296
100 Batch Cumulative Loss: 22.65544885210693
Time for 100 Batches: 1.4635263522466024
100 Batch Cumulative Loss: 22.21635353079182
Time for 100 Batches: 1.449273117383321
100 Batch Cumulative Loss: 21.723763758316636
Time for 100 Batches: 1.4708504597345988
100 Batch Cumulative Loss: 21.37731530831661
Time for 100 Batches: 1.4656601150830586
100 Batch Cumulative Loss: 21.824743263423443
Time for 100 Batches: 1.4701759974161783
100 Batch Cumulative Loss: 24.676897054887377
Time for 100 Batches: 1.4442438999811809
100 Batch Cumulative Loss: 18.799777234293288
Time for 100 Batches: 1.4728577494621278
100 Batch Cumulative Loss: 21.53812145628035
Time for 100 Batches: 1.4429738124211628
100 Batch Cumulative Loss: 24.700243895989843
Time for 100 Batches: 1.467217735449473
100 Batch Cumulative Loss: 23.040210389808635
Time for 100 Batches: 1.461313494046529
100 Batch Cumulative Loss: 22.29114067950286
Time for 100 Batches: 1.4598651289939881
100 Batch Cumulative Loss: 20.73313772706024
Time for 100 Batches: 1.4638798356056213
100 Batch Cumulative Loss: 21.158656419082035
Time for 100 Batches: 1.456679312388102
100 Batch Cumulative Loss: 21.402640693821013
Time for 100 Batches: 1.4529210686683656
100 Batch Cumulative Loss: 20.913594579324126
Time for 100 Batches: 1.46184241771698
100 Batch Cumulative Loss: 25.1276400226634
Time for 100 Batches: 1.4704303979873656
100 Batch Cumulative Loss: 19.528982449439354
Time for 100 Batches: 1.4704447547594706
100 Batch Cumulative Loss: 25.90800119366031
Time for 100 Batches: 1.4674436807632447
100 Batch Cumulative Loss: 25.664237066172063
Time for 100 Batches: 1.4482582529385886
100 Batch Cumulative Loss: 22.496739570982754
Time for 100 Batches: 1.4511961380640666
100 Batch Cumulative Loss: 19.228721151826903
Time for 100 Batches: 1.4683050155639648
100 Batch Cumulative Loss: 21.86539405945223
Time for 100 Batches: 1.46258039077123
100 Batch Cumulative Loss: 20.53046766296029
Time for 100 Batches: 1.474066964785258
100 Batch Cumulative Loss: 22.223380111157894
Time for 100 Batches: 1.4573150515556335
100 Batch Cumulative Loss: 20.255752336879596
Time for 100 Batches: 1.4723193407058717
100 Batch Cumulative Loss: 23.558733891462907
Time for 100 Batches: 1.4637526273727417
100 Batch Cumulative Loss: 23.011948868865147
Time for 100 Batches: 1.4563445528348287
100 Batch Cumulative Loss: 18.426117105555022
Time for 100 Batches: 1.4697491526603699
100 Batch Cumulative Loss: 19.092324632947566
Time for 100 Batches: 1.4618908882141113
100 Batch Cumulative Loss: 21.94105020351708
Time for 100 Batches: 1.4721409519513449
100 Batch Cumulative Loss: 20.411010828102008
Time for 100 Batches: 1.4757259448369344
100 Batch Cumulative Loss: 21.555899522267282
Time for 100 Batches: 1.482181175549825
100 Batch Cumulative Loss: 19.78573926482204
Time for 100 Batches: 1.4693132082621256
100 Batch Cumulative Loss: 21.028170241741464
Time for 100 Batches: 1.456195076306661
100 Batch Cumulative Loss: 23.264706284739077
Time for 100 Batches: 1.472975448767344
100 Batch Cumulative Loss: 23.61735093826428
Time for 100 Batches: 1.4553741057713827
100 Batch Cumulative Loss: 19.724072948331013
Time for 100 Batches: 1.465058199564616
100 Batch Cumulative Loss: 18.8555840163026
Time for 100 Batches: 1.4495170434316
100 Batch Cumulative Loss: 18.280545549204362
Time for 100 Batches: 1.4831048130989075
100 Batch Cumulative Loss: 19.160432347242022
Time for 100 Batches: 1.4803633332252502
100 Batch Cumulative Loss: 20.099413084775733
Time for 100 Batches: 1.4621967395146689
100 Batch Cumulative Loss: 18.505196041602176
Time for 100 Batches: 1.477301828066508
100 Batch Cumulative Loss: 18.447322626350797
Time for 100 Batches: 1.4782288630803426
