Batch,Training Loss
0,7.716984301805496
100,30.428262449800968
200,31.312465898692608
300,30.10461826622486
400,31.643588483333588
500,30.205252770334482
600,31.77946475893259
700,33.15958395600319
800,29.706084609031677
900,29.248928226530552
1000,31.939570605754852
1100,32.801299437880516
1200,31.191889330744743
1300,32.64004383981228
1400,28.234110049903393
1500,28.566092610359192
1600,31.602864295244217
1700,32.35675781965256
1800,32.37887441366911
1900,31.809567011892796
2000,30.41530878841877
2100,29.017125338315964
2200,30.958742909133434
2300,29.091753870248795
2400,29.765429578721523
2500,31.67118315398693
2600,32.23120752722025
2700,31.0580472946167
2800,32.81407768279314
2900,28.79227801412344
3000,27.047690704464912
3100,28.001137986779213
3200,29.908111192286015
3300,35.91879265755415
3400,32.312450014054775
3500,29.716085478663445
3600,35.656448766589165
3700,30.875071808695793
3800,29.107566341757774
3900,29.53928916156292
4000,30.052818588912487
4100,30.622264750301838
4200,31.35851975530386
4300,30.147182062268257
4400,34.60684626549482
4500,33.446414433419704
4600,30.207505986094475
4700,29.67033814638853
4800,30.154967922717333
4900,29.901980124413967
5000,28.81694919615984
5100,31.548218689858913
5200,28.68953574448824
5300,34.89745411276817
5400,32.95778654515743
5500,30.39931531995535
5600,30.109854854643345
5700,32.35460449755192
5800,30.236037507653236
5900,33.5887029543519
6000,31.28748119622469
6100,29.560025461018085
6200,28.46530533954501
6300,30.4104462005198
6400,31.848011292517185
6500,32.26304392516613
6600,30.749818067997694
6700,27.802925944328308
6800,27.818893253803253
6900,30.427489273250103
7000,32.212928883731365
7100,28.73392878472805
7200,30.034642688930035
7300,29.065441213548183
7400,34.256360806524754
7500,29.502472035586834
7600,30.710803121328354
7700,29.322112753987312
7800,29.058483242988586
7900,34.68709010630846
8000,32.452767334878445
8100,32.60265935212374
8200,28.593054994940758
8300,33.82201723754406
8400,27.07453102618456
8500,32.977578952908516
8600,29.67301280796528
8700,29.15494440495968
8800,30.98151258379221
8900,32.7762760668993
9000,29.64765154570341
9100,34.80245412141085
9200,31.066194243729115
9300,25.872908413410187
9400,30.402162551879883
9500,32.160213842988014
9600,35.36308828741312
9700,30.88508739322424
9800,30.354040659964085
9900,28.111846402287483
10000,29.175119809806347
10100,32.55094750225544
10200,30.19558397680521
10300,32.10088649392128
10400,29.672471784055233
10500,31.49763321876526
10600,33.71395802497864
10700,27.34836345165968
10800,30.831874780356884
10900,29.34530483186245
11000,29.02523063123226
11100,33.16318057477474
11200,30.059972941875458
11300,33.612043254077435
11400,30.401425439864397
11500,31.30448668450117
11600,30.542447209358215
11700,35.039990328252316
11800,31.276691883802414
11900,33.15401381254196
12000,28.941155657172203
12100,25.26830042898655
12200,30.60564062744379
12300,29.82298716902733
12400,30.17250995337963
12500,31.072886280715466
12600,31.76528586447239
12700,30.47471871972084
12800,32.774173863232136
12900,32.44845058768988
13000,32.8851134032011
13100,32.229308634996414
13200,34.01988486200571
13300,30.726963870227337
13400,31.725292906165123
13500,29.429587833583355
13600,31.177580319344997
13700,29.03602233529091
13800,30.720777474343777
13900,31.016423754394054
14000,29.258649058640003
14100,29.031998053193092
14200,30.432129569351673
14300,30.3150597140193
14400,32.02972523868084
14500,29.121751219034195
14600,30.53000422567129
14700,31.866091713309288
14800,29.814856708049774
14900,29.24021887779236
15000,29.335529044270515
15100,29.632104851305485
15200,29.32017993554473
15300,33.048436149954796
15400,28.6718966960907
15500,29.131740614771843
15600,32.90810668095946
15700,28.65409142524004
15800,33.71084190160036
15900,31.962860770523548
16000,29.879149988293648
16100,30.36199450492859
16200,29.435399919748306
16300,33.33174221217632
16400,32.2795570269227
16500,29.19704868644476
16600,28.67909687012434
16700,31.749768517911434
16800,29.08902907371521
16900,33.70539366453886
17000,30.77152943611145
17100,29.538484290242195
17200,32.033432491123676
17300,32.38833111524582
17400,31.057046353816986
17500,30.94784128665924
17600,28.358489125967026
17700,29.555946342647076
17800,27.554855801165104
17900,30.156615503132343
18000,30.51058643311262
18100,30.496152222156525
18200,33.0288413092494
18300,23.90256905183196
18400,30.511202409863472
18500,32.47728845477104
18600,28.65677535533905
18700,27.282626271247864
18800,30.574084401130676
18900,30.432934664189816
19000,32.61907094717026
19100,29.890207454562187
19200,31.616986364126205
19300,28.53921914100647
19400,30.89139036089182
19500,27.63592816889286
19600,32.87164480984211
19700,30.33293615281582
19800,30.72000001743436
19900,30.312986567616463
20000,31.460548110306263
20100,31.193202279508114
20200,31.87761840224266
20300,33.423056192696095
20400,32.8073313832283
20500,28.73115336149931
20600,34.425218880176544
20700,30.733367167413235
20800,25.661600574851036
20900,29.75054943561554
21000,31.051112048327923
21100,31.10160657763481
21200,30.403438441455364
21300,31.18156035244465
21400,30.756536804139614
21500,28.639106519520283
21600,32.59714564681053
21700,31.204342171549797
21800,31.69803210347891
21900,28.935822166502476
22000,31.047370307147503
22100,28.317923076450825
22200,31.00885608047247
22300,34.42709553986788
22400,30.15427753329277
22500,30.48182011395693
22600,30.03062266483903
22700,34.959751054644585
22800,27.77618210017681
22900,31.188088551163673
23000,27.38634555786848
23100,31.267741806805134
23200,30.497776851058006
23300,29.92094636708498
23400,28.283036537468433
23500,34.94947364926338
23600,25.26852262020111
23700,29.667594376951456
23800,30.50315474718809
23900,29.62561209499836
24000,30.066287703812122
24100,29.052608713507652
24200,29.526217222213745
24300,28.648118525743484
24400,30.667995557188988
24500,29.16766433417797
24600,30.93351674824953
24700,28.989317677915096
24800,30.958702445030212
24900,28.80610128492117
25000,32.98632752895355
25100,30.43723578006029
25200,28.43783538043499
25300,31.357468262314796
25400,29.979986540973186
25500,27.80524553358555
25600,30.379883281886578
25700,29.766118094325066
25800,30.826832696795464
25900,33.554340437054634
26000,32.15344747155905
26100,31.960585311055183
26200,29.739783748984337
26300,29.529783725738525
26400,32.94943544268608
26500,31.095421351492405
26600,35.99473736435175
26700,28.27645931392908
26800,27.77906235307455
26900,29.158534318208694
27000,31.30030159652233
27100,30.52352946996689
27200,28.130001813173294
27300,30.360097020864487
27400,28.88651929050684
27500,27.15388111025095
27600,31.48142919689417
27700,27.946921080350876
27800,27.843082450330257
27900,31.687908582389355
28000,27.848479717969894
28100,30.88078461587429
28200,28.246639654040337
28300,32.09711937233806
28400,30.159455567598343
