,Gene A,Gene B,Score
0,YNL070W,YBR085W,0.0042102946899831295
1,YNL070W,YJR021C,0.00011446809367043898
2,YNL070W,YBR103W,0.00010983130778186023
3,YNL070W,YDR353W,0.007071213331073523
4,YNL070W,YGR122W,1.2112209333281498e-06
5,YNL070W,YNL180C,0.9652239680290222
6,YNL070W,YHL009C,0.002910395385697484
7,YNL070W,YLL028W,2.371850058580094e-07
8,YNL070W,YDR465C,0.0005268357344903052
9,YNL070W,YML023C,0.515521228313446
10,YNL070W,YPL253C,0.0014101838460192084
11,YNL070W,YAL016W,0.0005055430810898542
12,YNL070W,YDR285W,0.16456228494644165
13,YNL070W,YDR412W,0.000783304451033473
14,YNL070W,YGL091C,0.0001466415706090629
15,YNL070W,YNL272C,0.03005097061395645
16,YNL070W,YML093W,8.869297403180099e-07
17,YNL070W,YHR002W,2.7318861612002365e-05
18,YNL070W,YOL146W,3.566709665392409e-07
19,YNL070W,YGL011C,0.0010570911690592766
20,YNL070W,YGL187C,0.0002067094319500029
21,YNL070W,YOR069W,0.005298925563693047
22,YNL070W,YNL074C,0.0010238391114398837
23,YNL070W,YLR277C,0.1220179870724678
24,YNL070W,YNL070W,1.0
25,YNL070W,YJL116C,0.0006131588597781956
26,YNL070W,YMR072W,2.903472591242462e-07
27,YNL070W,YNL066W,0.010571390390396118
28,YNL070W,YLL006W,0.14328928291797638
29,YNL070W,YCL044C,3.31868723151274e-05
30,YNL070W,YOR147W,2.1788637560860025e-10
31,YNL070W,YDR150W,0.00022043875651434064
32,YJL116C,YBR085W,3.922261271327443e-08
33,YJL116C,YJR021C,0.7193573713302612
34,YJL116C,YBR103W,0.1754799336194992
35,YJL116C,YDR353W,0.0058988844975829124
36,YJL116C,YGR122W,0.01868928223848343
37,YJL116C,YNL180C,0.007013203110545874
38,YJL116C,YHL009C,0.9418794512748718
39,YJL116C,YLL028W,0.8435968160629272
40,YJL116C,YDR465C,5.699405392078916e-07
41,YJL116C,YML023C,2.3659211365156807e-05
42,YJL116C,YPL253C,1.0119919352291618e-05
43,YJL116C,YAL016W,3.436947793034051e-07
44,YJL116C,YDR285W,0.9534136652946472
45,YJL116C,YDR412W,5.3716656111646444e-05
46,YJL116C,YGL091C,0.10889195650815964
47,YJL116C,YNL272C,0.00396323949098587
48,YJL116C,YML093W,0.023660561069846153
49,YJL116C,YHR002W,0.9673840403556824
50,YJL116C,YOL146W,0.8972641825675964
51,YJL116C,YGL011C,0.028548182919621468
52,YJL116C,YGL187C,0.0006152656860649586
53,YJL116C,YOR069W,0.1251910775899887
54,YJL116C,YNL074C,0.015238185413181782
55,YJL116C,YLR277C,0.0073590269312262535
56,YJL116C,YNL070W,0.0006131588597781956
57,YJL116C,YJL116C,5.519310775325497e-28
58,YJL116C,YMR072W,0.0005919196410104632
59,YJL116C,YNL066W,3.0888284072716488e-06
60,YJL116C,YLL006W,0.019802972674369812
61,YJL116C,YCL044C,0.002762781921774149
62,YJL116C,YOR147W,0.02454478107392788
63,YJL116C,YDR150W,0.3803540766239166
64,YMR072W,YBR085W,4.1798398342507426e-07
65,YMR072W,YJR021C,0.004119269084185362
66,YMR072W,YBR103W,3.553804708644748e-05
67,YMR072W,YDR353W,0.024518173187971115
68,YMR072W,YGR122W,0.0012003250885754824
69,YMR072W,YNL180C,8.971021998149808e-06
70,YMR072W,YHL009C,0.04517672210931778
71,YMR072W,YLL028W,3.862798525489097e-09
72,YMR072W,YDR465C,0.007532346993684769
73,YMR072W,YML023C,2.0786537788808346e-05
74,YMR072W,YPL253C,0.0008979418780654669
75,YMR072W,YAL016W,2.183592471283191e-07
76,YMR072W,YDR285W,0.006510719191282988
77,YMR072W,YDR412W,0.0009523609187453985
78,YMR072W,YGL091C,0.0002597499405965209
79,YMR072W,YNL272C,7.916477443359327e-06
80,YMR072W,YML093W,0.00019137418712489307
81,YMR072W,YHR002W,0.004802242387086153
82,YMR072W,YOL146W,0.0001840648183133453
83,YMR072W,YGL011C,0.02337205968797207
84,YMR072W,YGL187C,0.9808989763259888
85,YMR072W,YOR069W,0.026951966807246208
86,YMR072W,YNL074C,0.0719582810997963
87,YMR072W,YLR277C,2.7067004339187406e-05
88,YMR072W,YNL070W,2.903472591242462e-07
89,YMR072W,YJL116C,0.0005919196410104632
90,YMR072W,YMR072W,4.930807123308382e-34
91,YMR072W,YNL066W,1.3489740013028495e-05
92,YMR072W,YLL006W,2.139990300520367e-07
93,YMR072W,YCL044C,0.0002585338370408863
94,YMR072W,YOR147W,0.2607252895832062
95,YMR072W,YDR150W,0.0011150302598252892
96,YNL066W,YBR085W,0.00010865025979001075
97,YNL066W,YJR021C,0.00019942103244829923
98,YNL066W,YBR103W,0.0006540458416566253
99,YNL066W,YDR353W,0.9394360780715942
100,YNL066W,YGR122W,0.005535758100450039
101,YNL066W,YNL180C,5.0740836741169915e-06
102,YNL066W,YHL009C,5.32807962372317e-06
103,YNL066W,YLL028W,1.616764893697109e-05
104,YNL066W,YDR465C,1.5827166066628706e-07
105,YNL066W,YML023C,0.02403406985104084
106,YNL066W,YPL253C,0.029278689995408058
107,YNL066W,YAL016W,0.00013445744116324931
108,YNL066W,YDR285W,0.02898181602358818
109,YNL066W,YDR412W,0.00044777023140341043
110,YNL066W,YGL091C,0.028936052694916725
111,YNL066W,YNL272C,8.544274896848947e-05
112,YNL066W,YML093W,3.7053655432828236e-06
113,YNL066W,YHR002W,2.0302955817896873e-05
114,YNL066W,YOL146W,0.2475389838218689
115,YNL066W,YGL011C,0.0035759692545980215
116,YNL066W,YGL187C,1.247715886165679e-07
117,YNL066W,YOR069W,0.06015792116522789
118,YNL066W,YNL074C,8.434442975158163e-07
119,YNL066W,YLR277C,0.040620848536491394
120,YNL066W,YNL070W,0.010571390390396118
121,YNL066W,YJL116C,3.0888284072716488e-06
122,YNL066W,YMR072W,1.3489740013028495e-05
123,YNL066W,YNL066W,0.0
124,YNL066W,YLL006W,0.0011762321228161454
125,YNL066W,YCL044C,0.5236904621124268
126,YNL066W,YOR147W,3.330442723381566e-06
127,YNL066W,YDR150W,6.325464346446097e-05
128,YLL006W,YBR085W,0.0002539282140787691
129,YLL006W,YJR021C,0.0003837005642708391
130,YLL006W,YBR103W,0.8887582421302795
131,YLL006W,YDR353W,0.0002053345669992268
132,YLL006W,YGR122W,8.416722266701981e-05
133,YLL006W,YNL180C,0.032036520540714264
134,YLL006W,YHL009C,0.0014607947086915374
135,YLL006W,YLL028W,0.9994307160377502
136,YLL006W,YDR465C,0.006516112945973873
137,YLL006W,YML023C,0.0007560029625892639
138,YLL006W,YPL253C,0.0001629573671380058
139,YLL006W,YAL016W,0.22311940789222717
140,YLL006W,YDR285W,0.6329294443130493
141,YLL006W,YDR412W,3.2700811516406247e-06
142,YLL006W,YGL091C,0.005603703670203686
143,YLL006W,YNL272C,6.266211585170822e-06
144,YLL006W,YML093W,1.81256345967995e-05
145,YLL006W,YHR002W,0.000440851814346388
146,YLL006W,YOL146W,0.027294548228383064
147,YLL006W,YGL011C,0.010724847204983234
148,YLL006W,YGL187C,5.3031973948236555e-05
149,YLL006W,YOR069W,0.01726061850786209
150,YLL006W,YNL074C,0.9969953298568726
151,YLL006W,YLR277C,0.6177967190742493
152,YLL006W,YNL070W,0.14328928291797638
153,YLL006W,YJL116C,0.019802972674369812
154,YLL006W,YMR072W,2.139990300520367e-07
155,YLL006W,YNL066W,0.0011762321228161454
156,YLL006W,YLL006W,1.0
157,YLL006W,YCL044C,0.024157024919986725
158,YLL006W,YOR147W,0.10083036124706268
159,YLL006W,YDR150W,0.5381190180778503
160,YCL044C,YBR085W,2.3221691496794206e-13
161,YCL044C,YJR021C,0.28897303342819214
162,YCL044C,YBR103W,1.5006197600087035e-06
163,YCL044C,YDR353W,0.0007003009086474776
164,YCL044C,YGR122W,0.0169754009693861
165,YCL044C,YNL180C,0.0003689587756525725
166,YCL044C,YHL009C,0.013386695645749569
167,YCL044C,YLL028W,0.004331496078521013
168,YCL044C,YDR465C,0.0033155742567032576
169,YCL044C,YML023C,0.0001976859784917906
170,YCL044C,YPL253C,8.132051334541757e-07
171,YCL044C,YAL016W,9.557838347973302e-05
172,YCL044C,YDR285W,0.002083673607558012
173,YCL044C,YDR412W,2.0065124772372656e-05
174,YCL044C,YGL091C,4.8973513912642375e-05
175,YCL044C,YNL272C,5.622839580610162e-07
176,YCL044C,YML093W,0.034357257187366486
177,YCL044C,YHR002W,0.9246608018875122
178,YCL044C,YOL146W,0.015197417698800564
179,YCL044C,YGL011C,0.15117548406124115
180,YCL044C,YGL187C,0.9981643557548523
181,YCL044C,YOR069W,0.00029150175396353006
182,YCL044C,YNL074C,0.014322234317660332
183,YCL044C,YLR277C,4.904894694846007e-07
184,YCL044C,YNL070W,3.31868723151274e-05
185,YCL044C,YJL116C,0.002762781921774149
186,YCL044C,YMR072W,0.0002585338370408863
187,YCL044C,YNL066W,0.5236904621124268
188,YCL044C,YLL006W,0.024157024919986725
189,YCL044C,YCL044C,5.049185006401452e-33
190,YCL044C,YOR147W,0.01139817200601101
191,YCL044C,YDR150W,0.7073708772659302
192,YOR147W,YBR085W,8.483250013568977e-08
193,YOR147W,YJR021C,2.0190833311062306e-05
194,YOR147W,YBR103W,0.01574651524424553
195,YOR147W,YDR353W,0.004587128758430481
196,YOR147W,YGR122W,0.00020436248451005667
197,YOR147W,YNL180C,4.99194793519564e-05
198,YOR147W,YHL009C,6.874322934891097e-06
199,YOR147W,YLL028W,0.06693141907453537
200,YOR147W,YDR465C,0.03186972066760063
201,YOR147W,YML023C,0.15398722887039185
202,YOR147W,YPL253C,0.04190035164356232
203,YOR147W,YAL016W,0.08432988822460175
204,YOR147W,YDR285W,0.9705528616905212
205,YOR147W,YDR412W,0.0016805680934339762
206,YOR147W,YGL091C,9.966855714083067e-07
207,YOR147W,YNL272C,0.0004958806675858796
208,YOR147W,YML093W,3.138839588245901e-07
209,YOR147W,YHR002W,0.005461123306304216
210,YOR147W,YOL146W,0.004912298172712326
211,YOR147W,YGL011C,0.9797345995903015
212,YOR147W,YGL187C,0.008345050737261772
213,YOR147W,YOR069W,0.0006465889164246619
214,YOR147W,YNL074C,0.00019084737868979573
215,YOR147W,YLR277C,0.04829184710979462
216,YOR147W,YNL070W,2.1788637560860025e-10
217,YOR147W,YJL116C,0.02454478107392788
218,YOR147W,YMR072W,0.2607252895832062
219,YOR147W,YNL066W,3.330442723381566e-06
220,YOR147W,YLL006W,0.10083036124706268
221,YOR147W,YCL044C,0.01139817200601101
222,YOR147W,YOR147W,0.0
223,YOR147W,YDR150W,0.846337080001831
224,YDR150W,YBR085W,0.007472604978829622
225,YDR150W,YJR021C,0.13201789557933807
226,YDR150W,YBR103W,0.9885975122451782
227,YDR150W,YDR353W,4.3374845404287043e-07
228,YDR150W,YGR122W,6.380674312822521e-05
229,YDR150W,YNL180C,0.2706274688243866
230,YDR150W,YHL009C,0.9180122017860413
231,YDR150W,YLL028W,0.7390453219413757
232,YDR150W,YDR465C,6.928807124495506e-05
233,YDR150W,YML023C,2.4891485736588947e-05
234,YDR150W,YPL253C,0.11109665781259537
235,YDR150W,YAL016W,0.39500510692596436
236,YDR150W,YDR285W,2.9515470032492885e-06
237,YDR150W,YDR412W,4.024016106995987e-07
238,YDR150W,YGL091C,0.9933021068572998
239,YDR150W,YNL272C,3.2041175472841132e-06
240,YDR150W,YML093W,0.07970558851957321
241,YDR150W,YHR002W,0.07424939423799515
242,YDR150W,YOL146W,0.6700664758682251
243,YDR150W,YGL011C,0.201836958527565
244,YDR150W,YGL187C,0.0006124888896010816
245,YDR150W,YOR069W,1.331992189079756e-05
246,YDR150W,YNL074C,0.6646448969841003
247,YDR150W,YLR277C,8.190828459930799e-09
248,YDR150W,YNL070W,0.00022043875651434064
249,YDR150W,YJL116C,0.3803540766239166
250,YDR150W,YMR072W,0.0011150302598252892
251,YDR150W,YNL066W,6.325464346446097e-05
252,YDR150W,YLL006W,0.5381190180778503
253,YDR150W,YCL044C,0.7073708772659302
254,YDR150W,YOR147W,0.846337080001831
255,YDR150W,YDR150W,1.0
256,YBR085W,YNL070W,8.003235416254029e-05
257,YBR085W,YJL116C,2.9273394819284704e-09
258,YBR085W,YMR072W,6.151762477202283e-07
259,YBR085W,YNL066W,0.0069024027325212955
260,YBR085W,YLL006W,0.2996636629104614
261,YBR085W,YCL044C,8.869357770890929e-06
262,YBR085W,YOR147W,8.550992788514122e-06
263,YBR085W,YDR150W,0.9806177020072937
264,YBR085W,YBR103W,1.359171477588461e-07
265,YBR085W,YDR353W,0.001201664563268423
266,YBR085W,YGR122W,2.557784171131061e-07
267,YBR085W,YNL180C,0.007420329377055168
268,YBR085W,YHL009C,0.035433329641819
269,YBR085W,YDR412W,3.6003584114041587e-07
270,YBR085W,YGL091C,0.00045282405335456133
271,YBR085W,YNL272C,5.627591235679574e-05
272,YBR085W,YML093W,0.005428843200206757
273,YBR085W,YHR002W,0.0024079300928860903
274,YBR085W,YOL146W,0.00045432260958477855
275,YBR085W,YGL011C,2.2131100649858126e-06
276,YBR085W,YGL187C,1.314357067627725e-08
277,YBR085W,YOR069W,2.5720103735693556e-07
278,YBR085W,YNL074C,0.013113906607031822
279,YBR085W,YLR277C,0.00043038741569034755
280,YBR085W,YBR085W,0.0
281,YBR085W,YJR021C,2.0252534795872634e-06
282,YBR085W,YLL028W,0.0010408206144347787
283,YBR085W,YDR465C,1.4072788871999364e-06
284,YBR085W,YML023C,0.0004293520760256797
285,YBR085W,YPL253C,8.9188660012951e-07
286,YBR085W,YAL016W,0.17329175770282745
287,YBR085W,YDR285W,1.282315770367859e-05
288,YJR021C,YNL070W,1.3912589338360704e-06
289,YJR021C,YJL116C,0.0480998158454895
290,YJR021C,YMR072W,0.03748377412557602
291,YJR021C,YNL066W,0.0002385483094258234
292,YJR021C,YLL006W,0.0017750146798789501
293,YJR021C,YCL044C,0.006113523617386818
294,YJR021C,YOR147W,8.717194577911869e-05
295,YJR021C,YDR150W,0.006013771519064903
296,YJR021C,YBR103W,0.4497641623020172
297,YJR021C,YDR353W,3.6377747392180027e-07
298,YJR021C,YGR122W,0.035310812294483185
299,YJR021C,YNL180C,5.449907803267706e-06
300,YJR021C,YHL009C,0.057826053351163864
301,YJR021C,YDR412W,0.003493637079373002
302,YJR021C,YGL091C,0.00349431112408638
303,YJR021C,YNL272C,0.05032375082373619
304,YJR021C,YML093W,0.0030322023667395115
305,YJR021C,YHR002W,0.0026945779100060463
306,YJR021C,YOL146W,0.25612184405326843
307,YJR021C,YGL011C,2.975210918521043e-05
308,YJR021C,YGL187C,0.0010451443959027529
309,YJR021C,YOR069W,0.0002830728190019727
310,YJR021C,YNL074C,0.001044530770741403
311,YJR021C,YLR277C,0.13536743819713593
312,YJR021C,YBR085W,2.0252534795872634e-06
313,YJR021C,YJR021C,0.7443506121635437
314,YJR021C,YLL028W,0.013729214668273926
315,YJR021C,YDR465C,2.5417380129511002e-06
316,YJR021C,YML023C,0.24435678124427795
317,YJR021C,YPL253C,0.001848689978942275
318,YJR021C,YAL016W,0.012899205088615417
319,YJR021C,YDR285W,8.589110933598931e-08
320,YBR103W,YNL070W,0.00046147385728545487
321,YBR103W,YJL116C,0.6644135117530823
322,YBR103W,YMR072W,0.03928467258810997
323,YBR103W,YNL066W,0.0126897431910038
324,YBR103W,YLL006W,0.7786186337471008
325,YBR103W,YCL044C,0.0033627201337367296
326,YBR103W,YOR147W,0.007309493608772755
327,YBR103W,YDR150W,0.147218719124794
328,YBR103W,YBR085W,2.510499825802981e-06
329,YBR103W,YJR021C,0.004013721365481615
330,YBR103W,YNL180C,0.0035229797940701246
331,YBR103W,YHL009C,0.00020241874153725803
332,YBR103W,YLL028W,0.0002641650498844683
333,YBR103W,YDR465C,0.7047964334487915
334,YBR103W,YML023C,0.9633201360702515
