Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/CE_OnlyPos/Original_x_b_113x25000x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/CE_OnlyPos/Original_x_b_113x25000x53_batch50_Test_/
100 Batch Cumulative Loss: 439.91122245788574
Time for 100 Batches: 0.00984863837560018
100 Batch Cumulative Loss: 352.26217699050903
Time for 100 Batches: 0.40302172899246214
100 Batch Cumulative Loss: 330.40752124786377
Time for 100 Batches: 0.3792181531588236
100 Batch Cumulative Loss: 321.25116539001465
Time for 100 Batches: 0.37281002998352053
100 Batch Cumulative Loss: 317.50604367256165
Time for 100 Batches: 0.3768035888671875
100 Batch Cumulative Loss: 314.5249629020691
Time for 100 Batches: 0.37988136609395345
100 Batch Cumulative Loss: 310.71390676498413
Time for 100 Batches: 0.3713275114695231
100 Batch Cumulative Loss: 302.4359633922577
Time for 100 Batches: 0.3749135653177897
100 Batch Cumulative Loss: 307.085467338562
Time for 100 Batches: 0.3788186033566793
100 Batch Cumulative Loss: 300.90583515167236
Time for 100 Batches: 0.3821420192718506
100 Batch Cumulative Loss: 297.35782957077026
Time for 100 Batches: 0.3757137099901835
100 Batch Cumulative Loss: 296.12592697143555
Time for 100 Batches: 0.37430020968119304
100 Batch Cumulative Loss: 295.1115789413452
Time for 100 Batches: 0.37272273302078246
100 Batch Cumulative Loss: 293.3249080181122
Time for 100 Batches: 0.37299261887868246
100 Batch Cumulative Loss: 287.44781017303467
Time for 100 Batches: 0.38197224934895835
100 Batch Cumulative Loss: 292.2102837562561
Time for 100 Batches: 0.3729925831158956
100 Batch Cumulative Loss: 288.6880040168762
Time for 100 Batches: 0.38051610390345253
100 Batch Cumulative Loss: 295.7954292297363
Time for 100 Batches: 0.3731688896814982
100 Batch Cumulative Loss: 292.79165625572205
Time for 100 Batches: 0.37382250229517616
100 Batch Cumulative Loss: 283.17123103141785
Time for 100 Batches: 0.38131593068440756
100 Batch Cumulative Loss: 282.80044960975647
Time for 100 Batches: 0.377827266852061
100 Batch Cumulative Loss: 287.3746335506439
Time for 100 Batches: 0.38127458890279137
100 Batch Cumulative Loss: 279.3228852748871
Time for 100 Batches: 0.3769877274831136
100 Batch Cumulative Loss: 285.3363308906555
Time for 100 Batches: 0.37852092186609904
100 Batch Cumulative Loss: 280.85005021095276
Time for 100 Batches: 0.3816262205441793
100 Batch Cumulative Loss: 277.596426486969
Time for 100 Batches: 0.376990274588267
100 Batch Cumulative Loss: 275.05615043640137
Time for 100 Batches: 0.37956231037775673
100 Batch Cumulative Loss: 273.0196340084076
Time for 100 Batches: 0.37808379729588826
100 Batch Cumulative Loss: 272.39224910736084
Time for 100 Batches: 0.37589093049367267
100 Batch Cumulative Loss: 280.8973437547684
Time for 100 Batches: 0.3736385424931844
100 Batch Cumulative Loss: 269.49744606018066
Time for 100 Batches: 0.37733754714330037
100 Batch Cumulative Loss: 271.0034992694855
Time for 100 Batches: 0.3793054103851318
100 Batch Cumulative Loss: 269.83786046504974
Time for 100 Batches: 0.3749466935793559
100 Batch Cumulative Loss: 273.76357531547546
Time for 100 Batches: 0.376142148176829
100 Batch Cumulative Loss: 269.5855276584625
Time for 100 Batches: 0.37622089783350626
100 Batch Cumulative Loss: 264.74432957172394
Time for 100 Batches: 0.3721330841382345
100 Batch Cumulative Loss: 281.75702714920044
Time for 100 Batches: 0.37823938528696693
100 Batch Cumulative Loss: 272.2586135864258
Time for 100 Batches: 0.3778340498606364
100 Batch Cumulative Loss: 266.5218976736069
Time for 100 Batches: 0.3745958169301351
100 Batch Cumulative Loss: 269.36392855644226
Time for 100 Batches: 0.3714670141537984
100 Batch Cumulative Loss: 270.5194482803345
Time for 100 Batches: 0.37916878461837766
100 Batch Cumulative Loss: 261.2809212207794
Time for 100 Batches: 0.37670004765192666
100 Batch Cumulative Loss: 258.73440647125244
Time for 100 Batches: 0.37350236177444457
100 Batch Cumulative Loss: 262.81888806819916
Time for 100 Batches: 0.3770256797472636
100 Batch Cumulative Loss: 262.1293833255768
Time for 100 Batches: 0.37754292488098146
100 Batch Cumulative Loss: 259.351083278656
Time for 100 Batches: 0.3776474595069885
100 Batch Cumulative Loss: 256.46941697597504
Time for 100 Batches: 0.3769869089126587
100 Batch Cumulative Loss: 257.5245900154114
Time for 100 Batches: 0.3799662987391154
100 Batch Cumulative Loss: 259.3344461917877
Time for 100 Batches: 0.3783486525217692
100 Batch Cumulative Loss: 256.79435539245605
Time for 100 Batches: 0.3802950859069824
100 Batch Cumulative Loss: 258.5006436109543
Time for 100 Batches: 0.37846149603525797
100 Batch Cumulative Loss: 258.529744386673
Time for 100 Batches: 0.3822373231252035
100 Batch Cumulative Loss: 258.86280477046967
Time for 100 Batches: 0.3784565965334574
100 Batch Cumulative Loss: 251.80408990383148
Time for 100 Batches: 0.3785103042920431
100 Batch Cumulative Loss: 252.8567088842392
Time for 100 Batches: 0.3806473135948181
100 Batch Cumulative Loss: 251.87139129638672
Time for 100 Batches: 0.37760778665542605
100 Batch Cumulative Loss: 243.03523170948029
Time for 100 Batches: 0.3749719182650248
100 Batch Cumulative Loss: 256.8201594352722
Time for 100 Batches: 0.37815292676289874
100 Batch Cumulative Loss: 246.87878167629242
Time for 100 Batches: 0.37573042313257854
100 Batch Cumulative Loss: 249.075847864151
Time for 100 Batches: 0.3769578456878662
100 Batch Cumulative Loss: 251.98321735858917
Time for 100 Batches: 0.37881019910176594
100 Batch Cumulative Loss: 249.61375415325165
Time for 100 Batches: 0.37793622016906736
100 Batch Cumulative Loss: 249.9100329875946
Time for 100 Batches: 0.3735853711764018
100 Batch Cumulative Loss: 246.26021564006805
Time for 100 Batches: 0.3768681565920512
100 Batch Cumulative Loss: 251.1105660200119
Time for 100 Batches: 0.38086961110432943
100 Batch Cumulative Loss: 249.1350141763687
Time for 100 Batches: 0.3752968430519104
100 Batch Cumulative Loss: 248.32909560203552
Time for 100 Batches: 0.3811104893684387
100 Batch Cumulative Loss: 249.38415336608887
Time for 100 Batches: 0.37663385073343914
100 Batch Cumulative Loss: 246.16260743141174
Time for 100 Batches: 0.3770746111869812
100 Batch Cumulative Loss: 247.18058800697327
Time for 100 Batches: 0.38297985792160033
100 Batch Cumulative Loss: 248.10515940189362
Time for 100 Batches: 0.3800443212191264
100 Batch Cumulative Loss: 242.00226545333862
Time for 100 Batches: 0.3772365609804789
100 Batch Cumulative Loss: 246.060387134552
Time for 100 Batches: 0.3784126917521159
100 Batch Cumulative Loss: 242.82639050483704
Time for 100 Batches: 0.37670371929804486
100 Batch Cumulative Loss: 244.20193147659302
Time for 100 Batches: 0.377511191368103
100 Batch Cumulative Loss: 242.43184304237366
Time for 100 Batches: 0.3781338373819987
100 Batch Cumulative Loss: 245.0460331439972
Time for 100 Batches: 0.3802972594896952
100 Batch Cumulative Loss: 239.8539764881134
Time for 100 Batches: 0.37688793738683063
100 Batch Cumulative Loss: 240.48282980918884
Time for 100 Batches: 0.3770211060841878
100 Batch Cumulative Loss: 240.04829847812653
Time for 100 Batches: 0.3786979993184408
100 Batch Cumulative Loss: 242.83159172534943
Time for 100 Batches: 0.3757048765818278
100 Batch Cumulative Loss: 240.00405991077423
Time for 100 Batches: 0.3769816597302755
100 Batch Cumulative Loss: 245.89086973667145
Time for 100 Batches: 0.37390354871749876
100 Batch Cumulative Loss: 242.01299607753754
Time for 100 Batches: 0.3699518084526062
100 Batch Cumulative Loss: 231.8981567621231
