Used Modern Datasets
Initialized Expression Datasets
Initialized Localization Data
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Modern_phys_gene/Original_glpx_b_466x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Modern_phys_gene/Original_glpx_b_466x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 25.034180283546448
Time for 100 Batches: 0.01724780003229777
100 Batch Cumulative Loss: 33.055389508605
Time for 100 Batches: 1.4329269170761108
100 Batch Cumulative Loss: 41.76949164271355
Time for 100 Batches: 1.4363565882047018
100 Batch Cumulative Loss: 41.26039533596486
Time for 100 Batches: 1.4452496409416198
100 Batch Cumulative Loss: 39.491633332916535
Time for 100 Batches: 1.4441579858462015
100 Batch Cumulative Loss: 41.16038622753695
Time for 100 Batches: 1.4451768239339193
100 Batch Cumulative Loss: 42.7368673896417
Time for 100 Batches: 1.4555269241333009
100 Batch Cumulative Loss: 37.20450847316533
Time for 100 Batches: 1.4503286123275756
100 Batch Cumulative Loss: 40.3250316651538
Time for 100 Batches: 1.43360542456309
100 Batch Cumulative Loss: 36.51022827625275
Time for 100 Batches: 1.4501407424608865
100 Batch Cumulative Loss: 32.434028194547864
Time for 100 Batches: 1.4379609862963358
100 Batch Cumulative Loss: 30.447608133690665
Time for 100 Batches: 1.4472054719924927
100 Batch Cumulative Loss: 33.09653011150658
Time for 100 Batches: 1.4483821511268615
100 Batch Cumulative Loss: 31.07740309793735
Time for 100 Batches: 1.4265989263852437
100 Batch Cumulative Loss: 33.402697258628905
Time for 100 Batches: 1.4636887272198995
100 Batch Cumulative Loss: 32.24360687666467
Time for 100 Batches: 1.4279229084650675
100 Batch Cumulative Loss: 30.847053877310827
Time for 100 Batches: 1.4473833322525025
100 Batch Cumulative Loss: 29.203128293389454
Time for 100 Batches: 1.4642502506573996
100 Batch Cumulative Loss: 30.21977525111288
Time for 100 Batches: 1.4512763023376465
100 Batch Cumulative Loss: 34.111681051930645
Time for 100 Batches: 1.4433141271273295
100 Batch Cumulative Loss: 32.43224252988148
Time for 100 Batches: 1.4588078498840331
100 Batch Cumulative Loss: 27.94267190771643
Time for 100 Batches: 1.4335708498954773
100 Batch Cumulative Loss: 28.107761139282957
Time for 100 Batches: 1.4470331827799479
100 Batch Cumulative Loss: 31.939884351566434
Time for 100 Batches: 1.452742373943329
100 Batch Cumulative Loss: 26.918416085653007
Time for 100 Batches: 1.452291190624237
100 Batch Cumulative Loss: 29.30059676617384
Time for 100 Batches: 1.4481913089752196
100 Batch Cumulative Loss: 29.392025677487254
Time for 100 Batches: 1.4332311352094014
100 Batch Cumulative Loss: 28.006849726312794
Time for 100 Batches: 1.4392587860425314
100 Batch Cumulative Loss: 29.8422011975199
Time for 100 Batches: 1.454228448867798
100 Batch Cumulative Loss: 26.675490953959525
Time for 100 Batches: 1.4642010966936747
100 Batch Cumulative Loss: 23.887101013300708
Time for 100 Batches: 1.449493165810903
100 Batch Cumulative Loss: 26.560627817176282
Time for 100 Batches: 1.4457883755366008
100 Batch Cumulative Loss: 35.948452054901736
Time for 100 Batches: 1.4484538873036703
100 Batch Cumulative Loss: 28.074032050790265
Time for 100 Batches: 1.4787883162498474
100 Batch Cumulative Loss: 28.122572132269852
Time for 100 Batches: 1.444273324807485
100 Batch Cumulative Loss: 26.03820962831378
Time for 100 Batches: 1.4363582253456115
100 Batch Cumulative Loss: 29.91995235765353
Time for 100 Batches: 1.4407398422559103
100 Batch Cumulative Loss: 27.642472345964052
Time for 100 Batches: 1.4381908973058064
100 Batch Cumulative Loss: 27.11109881149605
Time for 100 Batches: 1.4461341857910157
100 Batch Cumulative Loss: 23.827105943113565
Time for 100 Batches: 1.4575179139773051
100 Batch Cumulative Loss: 25.73772059023031
Time for 100 Batches: 1.4491375406583151
100 Batch Cumulative Loss: 28.66658802330494
Time for 100 Batches: 1.4548571149508158
100 Batch Cumulative Loss: 26.983115551411174
Time for 100 Batches: 1.4511427561442056
100 Batch Cumulative Loss: 23.957441084068257
Time for 100 Batches: 1.4276365160942077
100 Batch Cumulative Loss: 23.998312828713097
Time for 100 Batches: 1.4319018363952636
100 Batch Cumulative Loss: 23.786845945753157
Time for 100 Batches: 1.4405619462331136
100 Batch Cumulative Loss: 22.362196434041834
Time for 100 Batches: 1.4571671684583027
100 Batch Cumulative Loss: 24.14795951731503
Time for 100 Batches: 1.4518373926480612
100 Batch Cumulative Loss: 20.56784412683919
Time for 100 Batches: 1.4443605383237204
100 Batch Cumulative Loss: 22.223393901484087
Time for 100 Batches: 1.4327805240948994
100 Batch Cumulative Loss: 23.74032359290868
Time for 100 Batches: 1.4478189826011658
100 Batch Cumulative Loss: 21.688819285598584
Time for 100 Batches: 1.4526020646095277
100 Batch Cumulative Loss: 22.456131575789186
Time for 100 Batches: 1.4402838945388794
100 Batch Cumulative Loss: 21.55902481242083
Time for 100 Batches: 1.440271786848704
100 Batch Cumulative Loss: 22.226165560190566
Time for 100 Batches: 1.4427708864212037
100 Batch Cumulative Loss: 21.016916333232075
Time for 100 Batches: 1.4537656982739766
100 Batch Cumulative Loss: 22.224826170364395
Time for 100 Batches: 1.4418862064679463
100 Batch Cumulative Loss: 22.977357146330178
Time for 100 Batches: 1.4487684965133667
100 Batch Cumulative Loss: 22.51156937482301
Time for 100 Batches: 1.4413659652074178
100 Batch Cumulative Loss: 19.743925167247653
Time for 100 Batches: 1.4403021613756815
100 Batch Cumulative Loss: 22.00799286266556
Time for 100 Batches: 1.4406424164772034
100 Batch Cumulative Loss: 19.614149661108968
Time for 100 Batches: 1.4536767681439717
100 Batch Cumulative Loss: 23.14187647383369
Time for 100 Batches: 1.431701111793518
100 Batch Cumulative Loss: 21.659586435649544
Time for 100 Batches: 1.456056276957194
100 Batch Cumulative Loss: 23.015245895134285
Time for 100 Batches: 1.468367369969686
100 Batch Cumulative Loss: 22.865094651991967
Time for 100 Batches: 1.431006395816803
100 Batch Cumulative Loss: 23.65364954760298
Time for 100 Batches: 1.4422773122787476
100 Batch Cumulative Loss: 20.038814002647996
Time for 100 Batches: 1.4343493938446046
100 Batch Cumulative Loss: 18.19771460350603
Time for 100 Batches: 1.436110226313273
100 Batch Cumulative Loss: 19.32684156112373
Time for 100 Batches: 1.435497482617696
100 Batch Cumulative Loss: 21.45084923505783
Time for 100 Batches: 1.4454634626706442
100 Batch Cumulative Loss: 18.875612730451394
Time for 100 Batches: 1.4386786659558615
100 Batch Cumulative Loss: 21.426489625824615
Time for 100 Batches: 1.4371848622957866
100 Batch Cumulative Loss: 22.503111110860118
Time for 100 Batches: 1.4455879171689352
100 Batch Cumulative Loss: 18.477614130068105
Time for 100 Batches: 1.4594734946886698
100 Batch Cumulative Loss: 19.85196877475755
Time for 100 Batches: 1.4402403076489767
100 Batch Cumulative Loss: 17.349882910959423
Time for 100 Batches: 1.43728848695755
100 Batch Cumulative Loss: 19.317537064198405
Time for 100 Batches: 1.4425504446029662
100 Batch Cumulative Loss: 18.075862746833764
Time for 100 Batches: 1.4433096925417581
100 Batch Cumulative Loss: 21.113318048184738
Time for 100 Batches: 1.4629356900850932
100 Batch Cumulative Loss: 18.759446299402043
Time for 100 Batches: 1.4633402665456137
100 Batch Cumulative Loss: 19.62298827955965
Time for 100 Batches: 1.45919482310613
100 Batch Cumulative Loss: 18.46755495312391
Time for 100 Batches: 1.4684582432111104
100 Batch Cumulative Loss: 20.69236049329629
Time for 100 Batches: 1.4470699508984883
