Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7477383613586426
Batch 0 Time:	0.15739513238271077 minutes
Batch 100 Loss:	53.34376531839371
Batch 100 Time:	2.0896785418192545 minutes
Batch 200 Loss:	39.83699060976505
Batch 200 Time:	2.075338625907898 minutes
Batch 300 Loss:	33.37163411080837
Batch 300 Time:	2.09334770043691 minutes
Batch 400 Loss:	31.35870072245598
Batch 400 Time:	2.089587072531382 minutes
Batch 500 Loss:	26.14860598370433
Batch 500 Time:	2.055836522579193 minutes
Batch 600 Loss:	22.217419996857643
Batch 600 Time:	2.106713322798411 minutes
Batch 700 Loss:	17.204317208379507
Batch 700 Time:	2.0774712403615316 minutes
Batch 800 Loss:	17.495752468705177
Batch 800 Time:	2.0974918166796366 minutes
Batch 900 Loss:	16.570344980806112
Batch 900 Time:	2.058950714270274 minutes
Batch 1000 Loss:	13.8699314519763
Batch 1000 Time:	2.053329507509867 minutes
Batch 1100 Loss:	13.868801488541067
Batch 1100 Time:	2.0810110688209535 minutes
Batch 1200 Loss:	12.604674763977528
Batch 1200 Time:	2.1017370223999023 minutes
Batch 1300 Loss:	10.998626794666052
Batch 1300 Time:	2.097960309187571 minutes
Batch 1400 Loss:	9.628014985471964
Batch 1400 Time:	2.0521915674209597 minutes
Batch 1500 Loss:	8.29017085256055
Batch 1500 Time:	2.03712455034256 minutes
Batch 1600 Loss:	7.270824967417866
Batch 1600 Time:	2.099514865875244 minutes
Batch 1700 Loss:	8.123025442007929
Batch 1700 Time:	2.083734973271688 minutes
Batch 1800 Loss:	7.164244052954018
Batch 1800 Time:	2.075049861272176 minutes
Batch 1900 Loss:	6.154051713179797
Batch 1900 Time:	2.0746601462364196 minutes
Batch 2000 Loss:	5.535622181138024
Batch 2000 Time:	2.1022108594576516 minutes
Batch 2100 Loss:	6.160756455268711
Batch 2100 Time:	2.0530479232470196 minutes
Batch 2200 Loss:	6.338747794274241
Batch 2200 Time:	2.0602929751078287 minutes
Batch 2300 Loss:	5.239809361752123
Batch 2300 Time:	2.0599189241727194 minutes
Batch 2400 Loss:	4.78822762100026
Batch 2400 Time:	2.06412273645401 minutes
Batch 2500 Loss:	3.2880850387737155
Batch 2500 Time:	2.0756104151407877 minutes
Batch 2600 Loss:	3.124334833351895
Batch 2600 Time:	2.0844079772631328 minutes
Batch 2700 Loss:	3.920811888296157
Batch 2700 Time:	2.076060994466146 minutes
Batch 2800 Loss:	2.2601735848002136
Batch 2800 Time:	2.060732591152191 minutes
Batch 2900 Loss:	4.530537704820745
Batch 2900 Time:	2.0809162696202597 minutes
Batch 3000 Loss:	3.275342821725644
Batch 3000 Time:	2.0694753170013427 minutes
Batch 3100 Loss:	3.8461677414597943
Batch 3100 Time:	2.0746803442637125 minutes
Batch 3200 Loss:	3.205007748794742
Batch 3200 Time:	2.0739433487256367 minutes
Batch 3300 Loss:	2.1833507178816944
Batch 3300 Time:	2.0662885705629983 minutes
Batch 3400 Loss:	2.504287841496989
Batch 3400 Time:	2.055835207303365 minutes
Batch 3500 Loss:	2.8583481871755794
Batch 3500 Time:	2.0708089590072634 minutes
Batch 3600 Loss:	1.9360906907822937
Batch 3600 Time:	2.064276361465454 minutes
