Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.6944199204444885
Batch 0 Time:	0.17027028799057006 minutes
Batch 100 Loss:	50.883964359760284
Batch 100 Time:	2.078696644306183 minutes
Batch 200 Loss:	37.87796038389206
Batch 200 Time:	2.0863635579744977 minutes
Batch 300 Loss:	33.95856201648712
Batch 300 Time:	2.076103738943736 minutes
Batch 400 Loss:	26.979427598416805
Batch 400 Time:	2.0763438820838926 minutes
Batch 500 Loss:	25.957848720252514
Batch 500 Time:	2.078859579563141 minutes
Batch 600 Loss:	23.08281259983778
Batch 600 Time:	2.0661118706067403 minutes
Batch 700 Loss:	21.474393669515848
Batch 700 Time:	2.0663663188616437 minutes
Batch 800 Loss:	19.446067925542593
Batch 800 Time:	2.062748102347056 minutes
Batch 900 Loss:	17.12872588634491
Batch 900 Time:	2.04507478872935 minutes
Batch 1000 Loss:	15.191427383571863
Batch 1000 Time:	2.066680359840393 minutes
Batch 1100 Loss:	12.065728522837162
Batch 1100 Time:	2.0500749190648397 minutes
Batch 1200 Loss:	11.649749694392085
Batch 1200 Time:	2.049090552330017 minutes
Batch 1300 Loss:	9.879710078239441
Batch 1300 Time:	2.0646870215733846 minutes
Batch 1400 Loss:	7.9940869472920895
Batch 1400 Time:	2.03126194079717 minutes
Batch 1500 Loss:	10.819604585878551
Batch 1500 Time:	2.059486782550812 minutes
Batch 1600 Loss:	7.7903941832482815
Batch 1600 Time:	2.060197381178538 minutes
Batch 1700 Loss:	7.3483538227155805
Batch 1700 Time:	2.078138252099355 minutes
Batch 1800 Loss:	7.195633409079164
Batch 1800 Time:	2.081017561753591 minutes
Batch 1900 Loss:	7.397393817547709
Batch 1900 Time:	2.0756444652875263 minutes
Batch 2000 Loss:	5.683117687236518
Batch 2000 Time:	2.0729861815770465 minutes
Batch 2100 Loss:	5.875850663520396
Batch 2100 Time:	2.073357355594635 minutes
Batch 2200 Loss:	5.170796847669408
Batch 2200 Time:	2.062238868077596 minutes
Batch 2300 Loss:	5.495306323282421
Batch 2300 Time:	2.061496118704478 minutes
Batch 2400 Loss:	4.375349156558514
Batch 2400 Time:	2.08888015349706 minutes
Batch 2500 Loss:	3.5139937070198357
Batch 2500 Time:	2.03844842116038 minutes
Batch 2600 Loss:	3.7517853579483926
Batch 2600 Time:	2.0824406345685325 minutes
Batch 2700 Loss:	3.3282874445430934
Batch 2700 Time:	2.0667635083198546 minutes
Batch 2800 Loss:	3.6846309304237366
Batch 2800 Time:	2.06055330435435 minutes
Batch 2900 Loss:	3.3988438297528774
Batch 2900 Time:	2.0512109835942587 minutes
Batch 3000 Loss:	3.716161137446761
Batch 3000 Time:	2.0704477508862813 minutes
Batch 3100 Loss:	3.624223924940452
Batch 3100 Time:	2.0714961846669513 minutes
Batch 3200 Loss:	2.830476390547119
Batch 3200 Time:	2.080018214384715 minutes
Batch 3300 Loss:	2.8954687602818012
Batch 3300 Time:	2.0629113713900247 minutes
Batch 3400 Loss:	2.729253502562642
Batch 3400 Time:	2.0645789941151937 minutes
Batch 3500 Loss:	2.3335470283636823
Batch 3500 Time:	2.058961764971415 minutes
Batch 3600 Loss:	3.632564485538751
Batch 3600 Time:	2.0137710253397625 minutes
