Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7670207619667053
Batch 0 Time:	0.19383142391840616 minutes
Batch 100 Loss:	58.23293216526508
Batch 100 Time:	2.6473392168680827 minutes
Batch 200 Loss:	53.36866952478886
Batch 200 Time:	2.6995730916659038 minutes
Batch 300 Loss:	44.56329374760389
Batch 300 Time:	2.615809738636017 minutes
Batch 400 Loss:	45.52590327709913
Batch 400 Time:	2.581097495555878 minutes
Batch 500 Loss:	46.493627816438675
Batch 500 Time:	2.616207738717397 minutes
Batch 600 Loss:	45.75149670988321
Batch 600 Time:	2.5881314078966775 minutes
Batch 700 Loss:	45.717851266264915
Batch 700 Time:	2.6510441025098164 minutes
Batch 800 Loss:	43.44146525114775
Batch 800 Time:	2.618929211298625 minutes
Batch 900 Loss:	40.29071447998285
Batch 900 Time:	2.6047001282374063 minutes
Batch 1000 Loss:	45.05542899668217
Batch 1000 Time:	2.590916430950165 minutes
Batch 1100 Loss:	43.968555361032486
Batch 1100 Time:	2.649692090352376 minutes
Batch 1200 Loss:	45.12206734716892
Batch 1200 Time:	2.644926087061564 minutes
Batch 1300 Loss:	47.84970338642597
Batch 1300 Time:	2.65483421087265 minutes
Batch 1400 Loss:	46.58070269972086
Batch 1400 Time:	2.6149269779523214 minutes
Batch 1500 Loss:	46.11433157324791
Batch 1500 Time:	2.6119308749834698 minutes
Batch 1600 Loss:	47.587314642965794
Batch 1600 Time:	2.6692408045132954 minutes
Batch 1700 Loss:	45.76215609908104
Batch 1700 Time:	2.652538899580638 minutes
Batch 1800 Loss:	43.688498482108116
Batch 1800 Time:	2.668133556842804 minutes
Batch 1900 Loss:	46.3551160171628
Batch 1900 Time:	2.6310290694236755 minutes
Batch 2000 Loss:	43.86994845420122
Batch 2000 Time:	2.655289610226949 minutes
Batch 2100 Loss:	44.434665493667126
Batch 2100 Time:	2.63901211420695 minutes
Batch 2200 Loss:	48.74686262011528
Batch 2200 Time:	2.719100566705068 minutes
Batch 2300 Loss:	47.345849230885506
Batch 2300 Time:	2.646497710545858 minutes
Batch 2400 Loss:	47.44452328979969
Batch 2400 Time:	2.7121774196624755 minutes
Batch 2500 Loss:	48.281405441462994
Batch 2500 Time:	2.657273038228353 minutes
Batch 2600 Loss:	46.29000939428806
Batch 2600 Time:	2.6228012402852374 minutes
Batch 2700 Loss:	46.42711819335818
Batch 2700 Time:	2.696929415067037 minutes
Batch 2800 Loss:	46.609660759568214
Batch 2800 Time:	2.73433096408844 minutes
Batch 2900 Loss:	41.65949232876301
Batch 2900 Time:	2.6449857711791993 minutes
Batch 3000 Loss:	40.530805710703135
Batch 3000 Time:	2.6573126554489135 minutes
Batch 3100 Loss:	42.797577530145645
Batch 3100 Time:	2.664981166521708 minutes
Batch 3200 Loss:	47.804456137120724
Batch 3200 Time:	2.6454834222793577 minutes
Batch 3300 Loss:	44.42645784467459
Batch 3300 Time:	2.6207882603009542 minutes
Batch 3400 Loss:	49.946765802800655
Batch 3400 Time:	2.6600668827692666 minutes
Batch 3500 Loss:	44.64807899296284
Batch 3500 Time:	2.6951707641283673 minutes
Batch 3600 Loss:	44.453874468803406
Batch 3600 Time:	2.6686917424201964 minutes
Batch 3700 Loss:	47.48115101456642
Batch 3700 Time:	2.650934688250224 minutes
Batch 3800 Loss:	43.54668841511011
Batch 3800 Time:	2.653558444976807 minutes
Batch 3900 Loss:	49.74748186022043
Batch 3900 Time:	2.722564168771108 minutes
Batch 4000 Loss:	48.24549596756697
Batch 4000 Time:	2.6432303388913474 minutes
Batch 4100 Loss:	44.68232121318579
Batch 4100 Time:	2.6336473703384398 minutes
Batch 4200 Loss:	44.21290139108896
Batch 4200 Time:	2.6429506659507753 minutes
Batch 4300 Loss:	47.01554613932967
Batch 4300 Time:	2.6283077279726665 minutes
Batch 4400 Loss:	46.3588884472847
Batch 4400 Time:	2.6721946438153585 minutes
Batch 4500 Loss:	46.82615055516362
Batch 4500 Time:	2.675647664070129 minutes
Batch 4600 Loss:	45.31570876389742
Batch 4600 Time:	2.633774189154307 minutes
