Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
./Yeast Resources/Pairwise/Spell/LossFunc/SM_BCE_x_b_113x25000x53_lr0.01_batch50_lfSM_BCE_Train_/
./Yeast Resources/Pairwise/Spell/LossFunc/SM_BCE_x_b_113x25000x53_lr0.01_batch50_lfSM_BCE_Test_/
100 Batch Cumulative Loss: 2.2199448198080063
Time for 100 Batches: 0.008259272575378418
100 Batch Cumulative Loss: 2.215171232819557
Time for 100 Batches: 0.624206002553304
100 Batch Cumulative Loss: 2.2389645148068666
Time for 100 Batches: 0.6201107025146484
100 Batch Cumulative Loss: 2.212512243539095
Time for 100 Batches: 0.6187740166982015
100 Batch Cumulative Loss: 2.218427898362279
Time for 100 Batches: 0.6179547071456909
100 Batch Cumulative Loss: 2.226196514442563
Time for 100 Batches: 0.62496417760849
100 Batch Cumulative Loss: 2.2417013738304377
Time for 100 Batches: 0.6175686875979106
100 Batch Cumulative Loss: 2.1956780087202787
Time for 100 Batches: 0.6258102893829346
100 Batch Cumulative Loss: 2.216576237231493
Time for 100 Batches: 0.6250330567359924
100 Batch Cumulative Loss: 2.2181007489562035
Time for 100 Batches: 0.6243471582730611
100 Batch Cumulative Loss: 2.2314096111804247
Time for 100 Batches: 0.6219725569089254
100 Batch Cumulative Loss: 2.206369323655963
Time for 100 Batches: 0.6168291091918945
100 Batch Cumulative Loss: 2.1922024469822645
Time for 100 Batches: 0.6220521529515585
100 Batch Cumulative Loss: 2.2128880582749844
Time for 100 Batches: 0.6193973700205485
100 Batch Cumulative Loss: 2.2023834977298975
Time for 100 Batches: 0.6194957852363586
100 Batch Cumulative Loss: 2.188663948327303
Time for 100 Batches: 0.6184867143630981
100 Batch Cumulative Loss: 2.202236233279109
Time for 100 Batches: 0.6248213569323222
100 Batch Cumulative Loss: 2.1976460833102465
Time for 100 Batches: 0.6231007059415181
100 Batch Cumulative Loss: 2.202474243938923
Time for 100 Batches: 0.6212770541508993
100 Batch Cumulative Loss: 2.2113819178193808
Time for 100 Batches: 0.6148650646209717
100 Batch Cumulative Loss: 2.2208560686558485
Time for 100 Batches: 0.6176016012827555
100 Batch Cumulative Loss: 2.2328937985002995
Time for 100 Batches: 0.6170681277910869
100 Batch Cumulative Loss: 2.195821752771735
Time for 100 Batches: 0.6207461675008138
100 Batch Cumulative Loss: 2.216381622478366
Time for 100 Batches: 0.6235553582509359
100 Batch Cumulative Loss: 2.1461677215993404
Time for 100 Batches: 0.624131707350413
100 Batch Cumulative Loss: 2.220505975186825
Time for 100 Batches: 0.6199531475702922
100 Batch Cumulative Loss: 2.1984148398041725
Time for 100 Batches: 0.623343551158905
100 Batch Cumulative Loss: 2.192804079502821
Time for 100 Batches: 0.6232867002487182
100 Batch Cumulative Loss: 2.2001015432178974
Time for 100 Batches: 0.6204258481661479
100 Batch Cumulative Loss: 2.208815559744835
Time for 100 Batches: 0.6216015299161275
100 Batch Cumulative Loss: 2.185721430927515
Time for 100 Batches: 0.6152975956598917
100 Batch Cumulative Loss: 2.2178913205862045
Time for 100 Batches: 0.6223020195960999
100 Batch Cumulative Loss: 2.2016676794737577
Time for 100 Batches: 0.6224438031514485
100 Batch Cumulative Loss: 2.20711762458086
Time for 100 Batches: 0.6193395733833313
100 Batch Cumulative Loss: 2.227871924638748
Time for 100 Batches: 0.6215897321701049
100 Batch Cumulative Loss: 2.167244365438819
Time for 100 Batches: 0.6217379808425904
100 Batch Cumulative Loss: 2.1991785932332277
Time for 100 Batches: 0.625883408387502
100 Batch Cumulative Loss: 2.1932429298758507
Time for 100 Batches: 0.6234315435091654
100 Batch Cumulative Loss: 2.1974939331412315
Time for 100 Batches: 0.6201328158378601
100 Batch Cumulative Loss: 2.153091600164771
Time for 100 Batches: 0.6173781315485637
100 Batch Cumulative Loss: 2.1897796485573053
Time for 100 Batches: 0.619774047533671
100 Batch Cumulative Loss: 2.217373061925173
Time for 100 Batches: 0.6205183188120524
100 Batch Cumulative Loss: 2.1899581365287304
Time for 100 Batches: 0.6172470450401306
100 Batch Cumulative Loss: 2.195355148985982
Time for 100 Batches: 0.6187886039415995
100 Batch Cumulative Loss: 2.1993535086512566
Time for 100 Batches: 0.618767786026001
100 Batch Cumulative Loss: 2.162352427840233
Time for 100 Batches: 0.6232776006062826
100 Batch Cumulative Loss: 2.164636302739382
Time for 100 Batches: 0.6203311125437418
100 Batch Cumulative Loss: 2.1863225046545267
Time for 100 Batches: 0.6244384566942851
100 Batch Cumulative Loss: 2.181363394483924
Time for 100 Batches: 0.6202927907307942
100 Batch Cumulative Loss: 2.158605508506298
Time for 100 Batches: 0.6240200519561767
100 Batch Cumulative Loss: 2.1379880346357822
Time for 100 Batches: 0.6180429538091023
100 Batch Cumulative Loss: 2.2161820959299803
Time for 100 Batches: 0.6222172617912293
100 Batch Cumulative Loss: 2.172368912026286
Time for 100 Batches: 0.6198007782300313
100 Batch Cumulative Loss: 2.183110414072871
Time for 100 Batches: 0.6213467041651408
100 Batch Cumulative Loss: 2.1733836214989424
Time for 100 Batches: 0.6203242858250936
100 Batch Cumulative Loss: 2.169799042865634
Time for 100 Batches: 0.6205060720443726
100 Batch Cumulative Loss: 2.2234853468835354
Time for 100 Batches: 0.6187674363454183
100 Batch Cumulative Loss: 2.1655123252421618
Time for 100 Batches: 0.6210575819015502
100 Batch Cumulative Loss: 2.177085107192397
Time for 100 Batches: 0.6190030296643575
100 Batch Cumulative Loss: 2.167731750756502
Time for 100 Batches: 0.6189573248227437
100 Batch Cumulative Loss: 2.1895946320146322
Time for 100 Batches: 0.6159759283065795
100 Batch Cumulative Loss: 2.1798570659011602
Time for 100 Batches: 0.6196029345194499
100 Batch Cumulative Loss: 2.1833313442766666
Time for 100 Batches: 0.6196743369102478
100 Batch Cumulative Loss: 2.2046167701482773
Time for 100 Batches: 0.6169258673985799
100 Batch Cumulative Loss: 2.19671219214797
Time for 100 Batches: 0.611085299650828
100 Batch Cumulative Loss: 2.2239206191152334
Time for 100 Batches: 0.6237654566764832
100 Batch Cumulative Loss: 2.2015539333224297
Time for 100 Batches: 0.6196058909098308
100 Batch Cumulative Loss: 2.173339117318392
Time for 100 Batches: 0.6204410394032797
100 Batch Cumulative Loss: 2.1867326851934195
Time for 100 Batches: 0.6263416608174642
100 Batch Cumulative Loss: 2.1874552741646767
Time for 100 Batches: 0.6231475949287415
100 Batch Cumulative Loss: 2.1757747903466225
Time for 100 Batches: 0.6197272976239522
100 Batch Cumulative Loss: 2.1864495519548655
Time for 100 Batches: 0.6190827846527099
100 Batch Cumulative Loss: 2.1831837501376867
Time for 100 Batches: 0.6228232781092325
100 Batch Cumulative Loss: 2.217511296272278
Time for 100 Batches: 0.6239505489667256
100 Batch Cumulative Loss: 2.216037267819047
Time for 100 Batches: 0.6203165690104167
100 Batch Cumulative Loss: 2.1946302093565464
Time for 100 Batches: 0.616536804040273
100 Batch Cumulative Loss: 2.1988976690918207
Time for 100 Batches: 0.616996431350708
100 Batch Cumulative Loss: 2.175007950514555
Time for 100 Batches: 0.6198047320048015
100 Batch Cumulative Loss: 2.1838622353971004
Time for 100 Batches: 0.6224944114685058
100 Batch Cumulative Loss: 2.198152456432581
Time for 100 Batches: 0.6168830871582032
100 Batch Cumulative Loss: 2.175976814702153
Time for 100 Batches: 0.6228206475575765
100 Batch Cumulative Loss: 2.160274291411042
Time for 100 Batches: 0.6221653898557027
100 Batch Cumulative Loss: 2.176755629479885
Time for 100 Batches: 0.6189497391382853
100 Batch Cumulative Loss: 2.2291504591703415
Time for 100 Batches: 0.6191224376360576
100 Batch Cumulative Loss: 2.177841231226921
Time for 100 Batches: 0.6212580402692159
100 Batch Cumulative Loss: 2.2010248992592096
Time for 100 Batches: 0.6182005802790324
100 Batch Cumulative Loss: 2.1493042279034853
Time for 100 Batches: 0.6182685176531474
100 Batch Cumulative Loss: 2.2260965425521135
Time for 100 Batches: 0.6199984550476074
100 Batch Cumulative Loss: 2.207534918561578
Time for 100 Batches: 0.6157107790311177
100 Batch Cumulative Loss: 2.181262681260705
Time for 100 Batches: 0.6236528714497884
100 Batch Cumulative Loss: 2.1749507021158934
Time for 100 Batches: 0.615491509437561
100 Batch Cumulative Loss: 2.1619948111474514
Time for 100 Batches: 0.625207761923472
100 Batch Cumulative Loss: 2.186028962954879
Time for 100 Batches: 0.6135090112686157
100 Batch Cumulative Loss: 2.1845117937773466
Time for 100 Batches: 0.6221467653910319
100 Batch Cumulative Loss: 2.186900082975626
Time for 100 Batches: 0.6176751613616943
