Used 2009 Datasets
Initialized Expression Datasets
Initialized Localization Data
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/OnlyPos_Overfit/Original_glpx_b_149x25000x53_lr0.0001_batch50_Train_/
./Yeast Resources/Pairwise/Spell/OnlyPos_Overfit/Original_glpx_b_149x25000x53_lr0.0001_batch50_Test_/
100 Batch Cumulative Loss: 7.629204541444778
Time for 100 Batches: 0.004054152965545654
100 Batch Cumulative Loss: 20.184011984616518
Time for 100 Batches: 0.3798119783401489
100 Batch Cumulative Loss: 16.65393265709281
Time for 100 Batches: 0.3783809979756673
100 Batch Cumulative Loss: 16.474988415837288
Time for 100 Batches: 0.3742167909940084
100 Batch Cumulative Loss: 16.12067775428295
Time for 100 Batches: 0.382251493136088
100 Batch Cumulative Loss: 15.943914879113436
Time for 100 Batches: 0.3797112703323364
100 Batch Cumulative Loss: 17.439546816051006
Time for 100 Batches: 0.3796640078226725
100 Batch Cumulative Loss: 14.255785275250673
Time for 100 Batches: 0.3767159978548686
100 Batch Cumulative Loss: 13.988059170544147
Time for 100 Batches: 0.38392408688863117
100 Batch Cumulative Loss: 16.78806436061859
Time for 100 Batches: 0.38203420241673786
100 Batch Cumulative Loss: 13.821785498410463
Time for 100 Batches: 0.37764509916305544
100 Batch Cumulative Loss: 17.012072481215
Time for 100 Batches: 0.3783268054326375
100 Batch Cumulative Loss: 16.089901871979237
Time for 100 Batches: 0.3847081939379374
100 Batch Cumulative Loss: 16.58832648023963
Time for 100 Batches: 0.3817416230837504
100 Batch Cumulative Loss: 12.719504538923502
Time for 100 Batches: 0.37909921010335285
100 Batch Cumulative Loss: 13.927083864808083
Time for 100 Batches: 0.38247748613357546
100 Batch Cumulative Loss: 13.118705332279205
Time for 100 Batches: 0.3804467002550761
100 Batch Cumulative Loss: 18.108965542167425
Time for 100 Batches: 0.37633849382400514
100 Batch Cumulative Loss: 14.308603636920452
Time for 100 Batches: 0.37811803817749023
100 Batch Cumulative Loss: 15.033043131232262
Time for 100 Batches: 0.37823689778645836
100 Batch Cumulative Loss: 14.39758861809969
Time for 100 Batches: 0.3855702837308248
100 Batch Cumulative Loss: 16.395660638809204
Time for 100 Batches: 0.38233325878779095
100 Batch Cumulative Loss: 14.576901711523533
Time for 100 Batches: 0.3756644566853841
100 Batch Cumulative Loss: 13.58350881934166
Time for 100 Batches: 0.38111093441645305
100 Batch Cumulative Loss: 13.732841115444899
Time for 100 Batches: 0.38056204716364544
100 Batch Cumulative Loss: 12.46935148909688
Time for 100 Batches: 0.3842378656069438
100 Batch Cumulative Loss: 13.027118969708681
Time for 100 Batches: 0.37280593713124593
100 Batch Cumulative Loss: 13.906360127031803
Time for 100 Batches: 0.37688557704289755
100 Batch Cumulative Loss: 15.029022507369518
Time for 100 Batches: 0.3837308526039124
100 Batch Cumulative Loss: 15.67038108035922
Time for 100 Batches: 0.3769972205162048
100 Batch Cumulative Loss: 15.083533508703113
Time for 100 Batches: 0.3750913739204407
100 Batch Cumulative Loss: 13.98164240643382
Time for 100 Batches: 0.37912009954452514
100 Batch Cumulative Loss: 13.909772638231516
Time for 100 Batches: 0.37727219263712564
100 Batch Cumulative Loss: 15.256277684122324
Time for 100 Batches: 0.38346922397613525
100 Batch Cumulative Loss: 16.2790519669652
Time for 100 Batches: 0.38127411603927613
100 Batch Cumulative Loss: 13.236490927636623
Time for 100 Batches: 0.3821547508239746
100 Batch Cumulative Loss: 16.853070560842752
Time for 100 Batches: 0.3832983454068502
100 Batch Cumulative Loss: 14.980517335236073
Time for 100 Batches: 0.38043081760406494
100 Batch Cumulative Loss: 14.568208007141948
Time for 100 Batches: 0.37903327544530235
100 Batch Cumulative Loss: 15.19619837962091
Time for 100 Batches: 0.3791595458984375
100 Batch Cumulative Loss: 14.714253064244986
Time for 100 Batches: 0.3826424479484558
100 Batch Cumulative Loss: 14.145544040948153
Time for 100 Batches: 0.3808697501818339
100 Batch Cumulative Loss: 13.671859411522746
Time for 100 Batches: 0.37530022859573364
100 Batch Cumulative Loss: 14.600062653422356
Time for 100 Batches: 0.38323266903559366
100 Batch Cumulative Loss: 12.841949094086885
Time for 100 Batches: 0.3828759392102559
100 Batch Cumulative Loss: 12.684101775288582
Time for 100 Batches: 0.3827722708384196
100 Batch Cumulative Loss: 14.187719263136387
Time for 100 Batches: 0.3897149324417114
100 Batch Cumulative Loss: 13.097372263669968
Time for 100 Batches: 0.37714759111404417
100 Batch Cumulative Loss: 14.987886257469654
Time for 100 Batches: 0.37984197537104286
100 Batch Cumulative Loss: 15.510988242924213
Time for 100 Batches: 0.38046802282333375
100 Batch Cumulative Loss: 14.800697442144156
Time for 100 Batches: 0.3806891401608785
100 Batch Cumulative Loss: 15.331950698047876
Time for 100 Batches: 0.38173189560572307
100 Batch Cumulative Loss: 13.501014444977045
Time for 100 Batches: 0.3844475746154785
100 Batch Cumulative Loss: 14.775061264634132
Time for 100 Batches: 0.3775135119756063
100 Batch Cumulative Loss: 14.478906547650695
Time for 100 Batches: 0.38135928312937417
100 Batch Cumulative Loss: 13.597996607422829
Time for 100 Batches: 0.38006265958150226
100 Batch Cumulative Loss: 14.275495517998934
Time for 100 Batches: 0.3845206061999003
100 Batch Cumulative Loss: 13.912857118993998
Time for 100 Batches: 0.378721292813619
100 Batch Cumulative Loss: 14.629518188536167
Time for 100 Batches: 0.37670796712239585
100 Batch Cumulative Loss: 14.197534963488579
Time for 100 Batches: 0.3858599543571472
100 Batch Cumulative Loss: 13.417535685002804
Time for 100 Batches: 0.3909651120503744
100 Batch Cumulative Loss: 13.091956987977028
Time for 100 Batches: 0.37953149477640785
100 Batch Cumulative Loss: 14.824281089007854
Time for 100 Batches: 0.3800339142481486
100 Batch Cumulative Loss: 16.261730033904314
Time for 100 Batches: 0.3783360997835795
100 Batch Cumulative Loss: 15.20383970811963
Time for 100 Batches: 0.37942827542622887
100 Batch Cumulative Loss: 12.86730083078146
Time for 100 Batches: 0.38086087703704835
100 Batch Cumulative Loss: 13.125568956136703
Time for 100 Batches: 0.3865201393763224
100 Batch Cumulative Loss: 13.726653467863798
Time for 100 Batches: 0.3844613750775655
100 Batch Cumulative Loss: 14.202162588015199
Time for 100 Batches: 0.38520538409550986
100 Batch Cumulative Loss: 13.27630790323019
Time for 100 Batches: 0.37494378884633384
100 Batch Cumulative Loss: 13.006764188408852
Time for 100 Batches: 0.3846265951792399
100 Batch Cumulative Loss: 15.646397575736046
Time for 100 Batches: 0.3787021994590759
100 Batch Cumulative Loss: 15.647604785859585
Time for 100 Batches: 0.3802904963493347
100 Batch Cumulative Loss: 13.665007222443819
Time for 100 Batches: 0.377013631661733
100 Batch Cumulative Loss: 14.43733460828662
Time for 100 Batches: 0.3811527411142985
100 Batch Cumulative Loss: 15.887588798999786
Time for 100 Batches: 0.38141597509384156
100 Batch Cumulative Loss: 13.903412446379662
Time for 100 Batches: 0.38975662787755333
100 Batch Cumulative Loss: 12.475444598123431
Time for 100 Batches: 0.38440186977386476
100 Batch Cumulative Loss: 13.946877159178257
Time for 100 Batches: 0.38276313940684
100 Batch Cumulative Loss: 12.61704432964325
Time for 100 Batches: 0.37925047079722085
100 Batch Cumulative Loss: 11.812618386000395
Time for 100 Batches: 0.377853270371755
100 Batch Cumulative Loss: 13.627379305660725
Time for 100 Batches: 0.3802778164545695
100 Batch Cumulative Loss: 14.118856372311711
Time for 100 Batches: 0.37892967462539673
100 Batch Cumulative Loss: 15.3236885368824
