Batch,Training Loss
0,15.96490889787674
100,16.30656686425209
200,16.329737097024918
300,15.820060465484858
400,14.97151841595769
500,13.203589364886284
600,15.424552269279957
700,15.409280940890312
800,15.321284461766481
900,13.815332986414433
1000,15.198987064883113
1100,15.161640636622906
1200,14.911371130496264
1300,15.842522956430912
1400,14.978798195719719
1500,13.308568399399519
1600,16.557102095335722
1700,16.015493016690016
1800,15.870533805340528
1900,16.62953981012106
2000,16.65158338099718
2100,14.782038975507021
2200,14.956621814519167
2300,13.12710041180253
2400,15.070169478654861
2500,15.858125798404217
2600,15.540800645947456
2700,15.285560123622417
2800,14.834378384053707
2900,13.736563887447119
3000,12.686318304389715
3100,13.131393127143383
3200,13.600339889526367
3300,14.075496856123209
3400,15.285708714276552
3500,12.279605120420456
3600,13.978139527142048
3700,14.766047779470682
3800,15.49614929407835
3900,14.5499127805233
4000,15.917422086000443
4100,14.987462244927883
4200,16.129636470228434
4300,14.001412481069565
4400,14.960662741214037
4500,16.1655791439116
4600,14.797762278467417
4700,14.565140053629875
4800,15.817762143909931
4900,13.306279126554728
5000,15.3136762753129
5100,16.495485622435808
5200,13.97578440234065
5300,15.517520919442177
5400,14.150171000510454
5500,15.160941015928984
5600,14.555032826960087
5700,13.900097355246544
5800,14.138613011687994
5900,14.318570662289858
6000,12.835511155426502
6100,15.199064975604415
6200,15.518742617219687
6300,15.515097111463547
6400,15.051677539944649
6500,13.704345129430294
6600,14.359013006091118
6700,15.997102618217468
6800,14.502557907253504
6900,14.881242580711842
7000,14.144405730068684
7100,14.418494589626789
7200,15.414405021816492
7300,14.690363753587008
7400,15.757888060063124
7500,14.295382402837276
7600,13.285581771284342
7700,14.520051527768373
7800,13.98306718468666
7900,13.267811928875744
8000,14.46140181645751
8100,13.51651206985116
8200,14.310853984206915
8300,15.910947438329458
8400,13.829649463295937
8500,14.344263289123774
8600,13.968818251043558
8700,14.938097089529037
8800,12.406804785132408
8900,14.740824114531279
9000,14.660796336829662
9100,13.665757212787867
9200,12.72270068526268
9300,14.469888554885983
9400,13.272775825113058
9500,13.460122019052505
9600,14.0103829652071
9700,15.802978005260229
9800,13.184837192296982
9900,14.500582002103329
10000,13.418126575648785
10100,10.13534395582974
10200,14.479773458093405
10300,12.627756293863058
10400,15.808089807629585
10500,14.956148389726877
10600,13.553242944180965
10700,15.295957908034325
10800,14.395659312605858
10900,13.928888611495495
11000,15.156758703291416
11100,14.307747781276703
11200,14.738409616053104
11300,13.755040157586336
11400,15.86833557114005
11500,14.590958919376135
11600,16.46040052175522
11700,14.00200042873621
11800,15.277129758149385
11900,15.864579942077398
12000,15.32609897851944
12100,13.872954811900854
12200,12.629146441817284
12300,13.115660674870014
12400,15.172735210508108
12500,13.29491538926959
12600,15.018015377223492
12700,14.229984302073717
12800,14.2812514975667
12900,13.997540280222893
13000,15.425510250031948
13100,13.253370944410563
13200,16.673640809953213
13300,12.77585681527853
13400,13.856578091159463
13500,14.894268374890089
13600,14.403244893997908
13700,14.46090817078948
13800,14.959743492305279
13900,14.554832259193063
14000,14.401186060160398
14100,13.761798478662968
14200,13.985605593770742
14300,12.894596595317125
14400,13.98204568773508
14500,13.861276369541883
14600,13.676899172365665
14700,17.02026812173426
14800,17.54910784959793
14900,14.961474265903234
15000,13.018142495304346
15100,14.080645725131035
15200,14.690545957535505
15300,14.291277602314949
15400,14.995487663894892
15500,13.66799877770245
15600,13.677048847079277
15700,14.108253870159388
15800,14.190486585721374
15900,13.277516845613718
16000,13.75185763463378
16100,11.79332560300827
16200,11.692111302167177
16300,15.011127084493637
16400,15.19304852001369
16500,12.516643717885017
16600,13.629763897508383
16700,13.690600045025349
16800,14.41537967696786
16900,13.357585202902555
17000,15.292372986674309
