Batch,Training Loss
0,8.82103443145752
100,18.848277628421783
200,18.356863252818584
300,18.861602276563644
400,18.949114434421062
500,18.755107142031193
600,16.34483776241541
700,18.190178833901882
800,16.120851792395115
900,17.67228263616562
1000,16.727605432271957
1100,15.246341776102781
1200,16.978873260319233
1300,17.46402169764042
1400,16.120544027537107
1500,16.374776732176542
1600,14.923102837055922
1700,16.163660038262606
1800,17.005933962762356
1900,17.08800921961665
2000,17.984604693949223
2100,16.683009047061205
2200,17.7689749635756
2300,19.27562588453293
2400,16.046672224998474
2500,15.54833298921585
2600,16.049880228936672
2700,16.24488314986229
2800,18.212423004209995
2900,15.64684684202075
3000,17.119740448892117
3100,15.824889749288559
3200,16.72482282668352
3300,15.715637814253569
3400,16.789794757962227
3500,17.091653749346733
3600,17.798759058117867
3700,16.243160232901573
3800,17.04417411983013
3900,15.99142910912633
4000,15.721058022230864
4100,18.19604616612196
4200,14.249893717467785
4300,16.070711992681026
4400,16.3407119885087
4500,18.72880493104458
4600,15.248309019953012
4700,14.837425500154495
4800,15.52411050349474
4900,16.20556102693081
5000,15.485495544970036
5100,14.554519724100828
5200,18.022746093571186
5300,16.57547704130411
5400,16.767183504998684
5500,15.297034200280905
5600,15.17343445122242
5700,15.41895641759038
5800,15.87143076211214
5900,17.045279540121555
6000,18.405914522707462
6100,15.902751483023167
6200,16.43688314780593
6300,15.619698494672775
6400,13.869319576770067
6500,14.010297179222107
6600,15.249135956168175
6700,16.687552452087402
6800,15.562962003052235
6900,14.927570808678865
7000,17.58960011973977
7100,14.449509620666504
7200,14.566661767661572
7300,16.217581566423178
7400,16.412272699177265
7500,15.161911487579346
7600,14.88142628595233
7700,15.32614460401237
7800,16.107969745993614
7900,15.964252576231956
8000,17.601708449423313
8100,19.178052231669426
8200,15.061413157731295
8300,18.02509118616581
8400,18.785886708647013
8500,16.648238237947226
8600,15.99482736736536
8700,17.003365829586983
8800,16.81834077090025
8900,14.813379596918821
9000,15.956662893295288
9100,18.897069979459047
9200,15.610551428049803
9300,15.116904653608799
9400,16.824178732931614
9500,15.67778019234538
9600,14.945305049419403
9700,17.725661251693964
9800,16.15187033638358
9900,16.397869933396578
10000,15.158117603510618
10100,14.727618969976902
10200,17.205188255757093
10300,15.341427359730005
10400,16.447664983570576
10500,16.911388970911503
10600,16.600725404918194
10700,15.36491584405303
10800,14.845556680113077
10900,15.928191617131233
11000,15.926888972520828
11100,16.379943929612637
11200,14.773283191025257
11300,16.198665350675583
11400,16.081719484180212
11500,16.75698448345065
11600,14.643275927752256
11700,15.064963210374117
11800,16.01142357289791
11900,16.317986447364092
12000,15.585857652127743
12100,15.2187543772161
12200,14.94416143372655
12300,15.06215289607644
12400,16.154942713677883
12500,14.858002990484238
12600,15.322709951549768
12700,16.613292563706636
12800,14.35401777178049
12900,17.140740483999252
13000,13.845303561538458
13100,13.699715953320265
13200,15.762545634061098
13300,17.78661209717393
13400,17.23825791105628
13500,15.2566206343472
13600,14.316713716834784
13700,17.632971435785294
13800,16.70865262672305
13900,16.125704873353243
14000,16.82974399253726
14100,15.662516303360462
14200,13.887381579726934
14300,16.186072129756212
14400,15.389099214226007
14500,15.258056335151196
14600,14.450085006654263
14700,16.69810578227043
14800,16.276009801775217
14900,14.872835082933307
15000,16.278113689273596
15100,15.171614069491625
15200,14.29803479090333
15300,14.58514903113246
15400,13.206715982407331
15500,15.187555622309446
15600,16.622393008321524
15700,15.304690700024366
15800,14.89929100126028
15900,13.600747121497989
16000,16.022807331755757
16100,15.043146194890141
16200,14.579418901354074
16300,17.185581151396036
16400,15.389817990362644
16500,14.62608927115798
16600,15.644810788333416
16700,16.88230251520872
16800,15.19012662395835
16900,15.690625913441181
17000,15.795839346945286
17100,15.856816414743662
17200,13.942344054579735
17300,15.613780807703733
17400,14.479927405714989
17500,14.335526492446661
17600,13.460118815302849
17700,14.916836351156235
17800,15.410968605428934
17900,15.432964276522398
18000,16.687615118920803
18100,15.0151551887393
18200,15.257018566131592
18300,15.53930276632309
18400,15.271336108446121
18500,16.63037497922778
18600,15.259786382317543
18700,15.250165715813637
18800,14.505710802972317
18900,13.963319107890129
19000,13.936511509120464
19100,16.30795058608055
19200,16.945879478007555
19300,14.491075608879328
19400,15.3557582590729
19500,13.52472447603941
19600,15.068806022405624
19700,14.120348054915667
19800,15.99864050745964
19900,14.21836069598794
20000,14.375549416989088
20100,16.626585625112057
